species,hses_code,year,aimag_mn,loss
Тэмээ,62,2003,Өвөрхангай,0.2
Тэмээ,62,2004,Өвөрхангай,0.1
Тэмээ,62,2005,Өвөрхангай,0.1
Тэмээ,62,2006,Өвөрхангай,0.1
Тэмээ,62,2007,Өвөрхангай,0
Тэмээ,62,2008,Өвөрхангай,0.1
Тэмээ,62,2009,Өвөрхангай,0.1
Тэмээ,62,2010,Өвөрхангай,0.8
Тэмээ,62,2011,Өвөрхангай,0
Тэмээ,62,2012,Өвөрхангай,0
Тэмээ,62,2013,Өвөрхангай,0
Тэмээ,62,2014,Өвөрхангай,0
Тэмээ,62,2015,Өвөрхангай,0.2
Тэмээ,62,2016,Өвөрхангай,0
Тэмээ,62,2017,Өвөрхангай,0.1
Тэмээ,62,2018,Өвөрхангай,0.2
Тэмээ,62,2019,Өвөрхангай,0.1
Тэмээ,62,2020,Өвөрхангай,1.1
Тэмээ,62,2021,Өвөрхангай,4.8
Тэмээ,62,2022,Өвөрхангай,0
Тэмээ,62,2023,Өвөрхангай,0.1
Тэмээ,62,2024,Өвөрхангай,0.1
Тэмээ,63,1991,Булган,0.3
Тэмээ,63,1992,Булган,0.3
Тэмээ,63,1993,Булган,0.5
Тэмээ,63,1994,Булган,0.2
Тэмээ,63,1995,Булган,0.1
Тэмээ,63,1996,Булган,1
Тэмээ,63,1997,Булган,0
Тэмээ,63,1998,Булган,0
Тэмээ,63,1999,Булган,0
Тэмээ,63,2000,Булган,0.8
Тэмээ,63,2001,Булган,0.1
Тэмээ,63,2002,Булган,0
Тэмээ,63,2003,Булган,0
Тэмээ,63,2004,Булган,0
Тэмээ,63,2005,Булган,0
Тэмээ,63,2006,Булган,0
Тэмээ,63,2007,Булган,0
Тэмээ,63,2008,Булган,0
Тэмээ,63,2009,Булган,0
Тэмээ,63,2010,Булган,0
Тэмээ,63,2011,Булган,0
Тэмээ,63,2012,Булган,0
Тэмээ,63,2013,Булган,0
Тэмээ,63,2014,Булган,0
Тэмээ,63,2015,Булган,0
Тэмээ,63,2016,Булган,0
Тэмээ,63,2017,Булган,0
Тэмээ,63,2018,Булган,0
Тэмээ,63,2019,Булган,0
Тэмээ,63,2020,Булган,0
Тэмээ,63,2021,Булган,0
Тэмээ,63,2022,Булган,0
Тэмээ,63,2023,Булган,0
Тэмээ,63,2024,Булган,0.1
Тэмээ,64,1991,Баянхонгор,0.8
Тэмээ,64,1992,Баянхонгор,1.5
Тэмээ,64,1993,Баянхонгор,1.4
Тэмээ,64,1994,Баянхонгор,0.3
Тэмээ,64,1995,Баянхонгор,0.4
Тэмээ,64,1996,Баянхонгор,1
Тэмээ,64,1997,Баянхонгор,0.5
Тэмээ,64,1998,Баянхонгор,0.6
Тэмээ,64,1999,Баянхонгор,0.7
Тэмээ,64,2000,Баянхонгор,0.1
Тэмээ,64,2001,Баянхонгор,3.8
Тэмээ,64,2002,Баянхонгор,7
Тэмээ,64,2003,Баянхонгор,0.2
Тэмээ,64,2004,Баянхонгор,0.1
Тэмээ,64,2005,Баянхонгор,0.1
Тэмээ,64,2006,Баянхонгор,0.3
Тэмээ,64,2007,Баянхонгор,0.1
Тэмээ,64,2008,Баянхонгор,0.1
Тэмээ,64,2009,Баянхонгор,0.3
Тэмээ,64,2010,Баянхонгор,1.4
Тэмээ,64,2011,Баянхонгор,0.4
Тэмээ,64,2012,Баянхонгор,0.1
Тэмээ,64,2013,Баянхонгор,0.1
Тэмээ,64,2014,Баянхонгор,0.2
Тэмээ,64,2015,Баянхонгор,0.1
Тэмээ,64,2016,Баянхонгор,0.1
Тэмээ,64,2017,Баянхонгор,0.1
Тэмээ,64,2018,Баянхонгор,0.5
Тэмээ,64,2019,Баянхонгор,0.1
Тэмээ,64,2020,Баянхонгор,1.5
Тэмээ,64,2021,Баянхонгор,8
Тэмээ,64,2022,Баянхонгор,0
Тэмээ,64,2023,Баянхонгор,0.1
Тэмээ,64,2024,Баянхонгор,1
Тэмээ,65,1991,Архангай,0.2
Тэмээ,65,1992,Архангай,0.2
Тэмээ,65,1993,Архангай,0.1
Тэмээ,65,1994,Архангай,0.1
Тэмээ,65,1995,Архангай,0.1
Тэмээ,65,1996,Архангай,0
Тэмээ,65,1997,Архангай,0
Тэмээ,65,1998,Архангай,0
Тэмээ,65,1999,Архангай,0
Тэмээ,65,2000,Архангай,0.2
Тэмээ,65,2001,Архангай,0.1
Тэмээ,65,2002,Архангай,0
Тэмээ,65,2003,Архангай,0
Тэмээ,65,2004,Архангай,0
Тэмээ,65,2005,Архангай,0
Тэмээ,65,2006,Архангай,0
Тэмээ,65,2007,Архангай,0
Тэмээ,65,2008,Архангай,0
Тэмээ,65,2009,Архангай,0
Тэмээ,65,2010,Архангай,0
Тэмээ,65,2011,Архангай,0
Тэмээ,65,2012,Архангай,0
Тэмээ,65,2013,Архангай,0
Тэмээ,65,2014,Архангай,0
Тэмээ,65,2015,Архангай,0
Тэмээ,65,2016,Архангай,0
Тэмээ,65,2017,Архангай,0
Тэмээ,65,2018,Архангай,0.1
Тэмээ,65,2019,Архангай,0
Тэмээ,65,2020,Архангай,0.1
Тэмээ,65,2021,Архангай,0.1
Тэмээ,65,2022,Архангай,0
Тэмээ,65,2023,Архангай,0.1
Тэмээ,65,2024,Архангай,0.1
Тэмээ,67,1991,Хөвсгөл,0.6
Тэмээ,67,1992,Хөвсгөл,0.4
Тэмээ,67,1993,Хөвсгөл,0.3
Тэмээ,67,1994,Хөвсгөл,0.1
Тэмээ,67,1995,Хөвсгөл,0.1
Тэмээ,67,1996,Хөвсгөл,0.1
Тэмээ,67,1997,Хөвсгөл,0.7
Тэмээ,67,1998,Хөвсгөл,0.1
Тэмээ,67,1999,Хөвсгөл,0.1
Тэмээ,67,2000,Хөвсгөл,0.2
Тэмээ,67,2001,Хөвсгөл,0.8
Тэмээ,67,2002,Хөвсгөл,0
Тэмээ,67,2003,Хөвсгөл,0.1
Тэмээ,67,2004,Хөвсгөл,0
Тэмээ,67,2005,Хөвсгөл,0
Тэмээ,67,2006,Хөвсгөл,0
Тэмээ,67,2007,Хөвсгөл,0
Тэмээ,67,2008,Хөвсгөл,0
Тэмээ,67,2009,Хөвсгөл,0
Тэмээ,67,2010,Хөвсгөл,0.1
Тэмээ,67,2011,Хөвсгөл,0
Тэмээ,67,2012,Хөвсгөл,0
Тэмээ,67,2013,Хөвсгөл,0
Тэмээ,67,2014,Хөвсгөл,0
Тэмээ,67,2015,Хөвсгөл,0
Тэмээ,67,2016,Хөвсгөл,0
Тэмээ,67,2017,Хөвсгөл,0
Тэмээ,67,2018,Хөвсгөл,0
Тэмээ,67,2019,Хөвсгөл,0
Тэмээ,67,2020,Хөвсгөл,0.1
Тэмээ,67,2021,Хөвсгөл,0.1
Тэмээ,67,2022,Хөвсгөл,0
Тэмээ,67,2023,Хөвсгөл,0.1
Тэмээ,67,2024,Хөвсгөл,0.1
Тэмээ,81,1991,Завхан,0.9
Тэмээ,81,1992,Завхан,0.6
Тэмээ,81,1993,Завхан,0.5
Тэмээ,81,1994,Завхан,0.1
Тэмээ,81,1995,Завхан,0.2
Тэмээ,81,1996,Завхан,0.6
Тэмээ,81,1997,Завхан,0.1
Тэмээ,81,1998,Завхан,0.2
Тэмээ,81,1999,Завхан,0.2
Тэмээ,81,2000,Завхан,1.1
Тэмээ,81,2001,Завхан,0.4
Тэмээ,81,2002,Завхан,0.3
Тэмээ,81,2003,Завхан,0.1
Тэмээ,81,2004,Завхан,0
Тэмээ,81,2005,Завхан,0.1
Тэмээ,81,2006,Завхан,0.1
Тэмээ,81,2007,Завхан,0.1
Тэмээ,81,2008,Завхан,0.1
Тэмээ,81,2009,Завхан,0.1
Тэмээ,81,2010,Завхан,0.4
Тэмээ,81,2011,Завхан,0
Тэмээ,81,2012,Завхан,0
Тэмээ,81,2013,Завхан,0.1
Тэмээ,81,2014,Завхан,0
Тэмээ,81,2015,Завхан,0
Тэмээ,81,2016,Завхан,0
Тэмээ,81,2017,Завхан,0
Тэмээ,81,2018,Завхан,0.1
Тэмээ,81,2019,Завхан,0
Тэмээ,81,2020,Завхан,0
Тэмээ,81,2021,Завхан,0
Тэмээ,81,2022,Завхан,0
Тэмээ,81,2023,Завхан,0
Тэмээ,81,2024,Завхан,0
Тэмээ,82,1991,Говь-Алтай,1.6
Тэмээ,82,1992,Говь-Алтай,0.8
Тэмээ,82,1993,Говь-Алтай,1.2
Тэмээ,82,1994,Говь-Алтай,0.1
Тэмээ,82,1995,Говь-Алтай,0.5
Тэмээ,82,1996,Говь-Алтай,0.1
Тэмээ,82,1997,Говь-Алтай,0.8
Тэмээ,82,1998,Говь-Алтай,1
Тэмээ,82,1999,Говь-Алтай,0.6
Тэмээ,82,2000,Говь-Алтай,1.3
Тэмээ,82,2001,Говь-Алтай,0.9
Тэмээ,82,2002,Говь-Алтай,4.5
Тэмээ,82,2003,Говь-Алтай,0.2
Тэмээ,82,2004,Говь-Алтай,0.1
Тэмээ,82,2005,Говь-Алтай,0.2
Тэмээ,82,2006,Говь-Алтай,0.2
Тэмээ,82,2007,Говь-Алтай,0.2
Тэмээ,82,2008,Говь-Алтай,0.2
Тэмээ,82,2009,Говь-Алтай,0.4
Тэмээ,82,2010,Говь-Алтай,2.4
Тэмээ,82,2011,Говь-Алтай,0.4
Тэмээ,82,2012,Говь-Алтай,0.2
Тэмээ,82,2013,Говь-Алтай,0.3
Тэмээ,82,2014,Говь-Алтай,0.2
Тэмээ,82,2015,Говь-Алтай,0.2
Тэмээ,82,2016,Говь-Алтай,0.2
Тэмээ,82,2017,Говь-Алтай,0.1
Тэмээ,82,2018,Говь-Алтай,0.4
Тэмээ,82,2019,Говь-Алтай,0.1
Тэмээ,82,2020,Говь-Алтай,0.2
Тэмээ,82,2021,Говь-Алтай,0.7
Тэмээ,82,2022,Говь-Алтай,0.1
Тэмээ,82,2023,Говь-Алтай,0.3
Тэмээ,82,2024,Говь-Алтай,0.3
Тэмээ,83,1991,Баян-Өлгий,0.6
Тэмээ,83,1992,Баян-Өлгий,0.3
Тэмээ,83,1993,Баян-Өлгий,0.2
Тэмээ,83,1994,Баян-Өлгий,0.1
Тэмээ,83,1995,Баян-Өлгий,0
Тэмээ,83,1996,Баян-Өлгий,0.1
Тэмээ,83,1997,Баян-Өлгий,0.1
Тэмээ,83,1998,Баян-Өлгий,0.3
Тэмээ,83,1999,Баян-Өлгий,0.1
Тэмээ,83,2000,Баян-Өлгий,1
Тэмээ,83,2001,Баян-Өлгий,0.2
Тэмээ,83,2002,Баян-Өлгий,0.3
Тэмээ,83,2003,Баян-Өлгий,0.1
Тэмээ,83,2004,Баян-Өлгий,0.1
Тэмээ,83,2005,Баян-Өлгий,0.2
Тэмээ,83,2006,Баян-Өлгий,0.1
Тэмээ,83,2007,Баян-Өлгий,0.1
Тэмээ,83,2008,Баян-Өлгий,0.1
Тэмээ,83,2009,Баян-Өлгий,0.1
Тэмээ,83,2010,Баян-Өлгий,0.2
Тэмээ,83,2011,Баян-Өлгий,0.1
Тэмээ,83,2012,Баян-Өлгий,0
Тэмээ,83,2013,Баян-Өлгий,0
Тэмээ,83,2014,Баян-Өлгий,0
Тэмээ,83,2015,Баян-Өлгий,0
Тэмээ,83,2016,Баян-Өлгий,0.1
Тэмээ,83,2017,Баян-Өлгий,0
Тэмээ,83,2018,Баян-Өлгий,0.1
Тэмээ,83,2019,Баян-Өлгий,0.1
Тэмээ,83,2020,Баян-Өлгий,0
Тэмээ,83,2021,Баян-Өлгий,0
Тэмээ,83,2022,Баян-Өлгий,0
Тэмээ,83,2023,Баян-Өлгий,0.1
Тэмээ,83,2024,Баян-Өлгий,0.1
Тэмээ,84,1991,Ховд,1.6
Тэмээ,84,1992,Ховд,2.1
Тэмээ,84,1993,Ховд,0.8
Тэмээ,84,1994,Ховд,0.8
Тэмээ,84,1995,Ховд,0.4
Тэмээ,84,1996,Ховд,0.7
Тэмээ,84,1997,Ховд,0.6
Тэмээ,84,1998,Ховд,0.6
Тэмээ,84,1999,Ховд,0.4
Тэмээ,84,2000,Ховд,0.8
Тэмээ,84,2001,Ховд,1
Тэмээ,84,2002,Ховд,2.2
Тэмээ,84,2003,Ховд,0.3
Тэмээ,84,2004,Ховд,0.1
Тэмээ,84,2005,Ховд,0.2
Тэмээ,84,2006,Ховд,0.1
Тэмээ,84,2007,Ховд,0.1
Тэмээ,84,2008,Ховд,0.2
Тэмээ,84,2009,Ховд,0.3
Тэмээ,84,2010,Ховд,1.2
Тэмээ,84,2011,Ховд,0.2
Тэмээ,84,2012,Ховд,0.2
Тэмээ,84,2013,Ховд,0.2
Тэмээ,84,2014,Ховд,0.1
Тэмээ,84,2015,Ховд,0.1
Тэмээ,84,2016,Ховд,0.1
Тэмээ,84,2017,Ховд,0.2
Тэмээ,84,2018,Ховд,0.6
Тэмээ,84,2019,Ховд,0.3
Тэмээ,84,2020,Ховд,0.1
Тэмээ,84,2021,Ховд,0.1
Тэмээ,84,2022,Ховд,0.1
Тэмээ,84,2023,Ховд,0.6
Тэмээ,84,2024,Ховд,0.2
Тэмээ,85,1991,Увс,2.3
Тэмээ,85,1992,Увс,2.7
Тэмээ,85,1993,Увс,1.4
Тэмээ,85,1994,Увс,1.2
Тэмээ,85,1995,Увс,0.8
Тэмээ,85,1996,Увс,0.1
Тэмээ,85,1997,Увс,0.1
Тэмээ,85,1998,Увс,0.5
Тэмээ,85,1999,Увс,0.6
Тэмээ,85,2000,Увс,2.2
Тэмээ,85,2001,Увс,0.5
Тэмээ,85,2002,Увс,1.2
Тэмээ,85,2003,Увс,0.2
Тэмээ,85,2004,Увс,0.1
Тэмээ,85,2005,Увс,0.3
Тэмээ,85,2006,Увс,0.2
Тэмээ,85,2007,Увс,0.2
Тэмээ,85,2008,Увс,0.5
Тэмээ,85,2009,Увс,0.6
Тэмээ,85,2010,Увс,1.5
Тэмээ,85,2011,Увс,0.2
Тэмээ,85,2012,Увс,0.1
Тэмээ,85,2013,Увс,0.2
Тэмээ,85,2014,Увс,0.1
Тэмээ,85,2015,Увс,0.1
Тэмээ,85,2016,Увс,0.2
Тэмээ,85,2017,Увс,0.1
Тэмээ,85,2018,Увс,0.2
Тэмээ,85,2019,Увс,0.3
Тэмээ,85,2020,Увс,0.1
Тэмээ,85,2021,Увс,0.1
Тэмээ,85,2022,Увс,0.2
Тэмээ,85,2023,Увс,1.2
Тэмээ,85,2024,Увс,0.4
Хонь,11,1991,Улаанбаатар,2.8
Хонь,11,1992,Улаанбаатар,3
Хонь,11,1993,Улаанбаатар,5.8
Хонь,11,1994,Улаанбаатар,5.4
Хонь,11,1995,Улаанбаатар,6
Хонь,11,1996,Улаанбаатар,4.4
Хонь,11,1997,Улаанбаатар,3.1
Хонь,11,1998,Улаанбаатар,3
Хонь,11,1999,Улаанбаатар,15.2
Хонь,11,2000,Улаанбаатар,2.9
Хонь,11,2001,Улаанбаатар,11.1
Хонь,11,2002,Улаанбаатар,1.6
Хонь,11,2003,Улаанбаатар,2.9
Хонь,11,2004,Улаанбаатар,1.1
Хонь,11,2005,Улаанбаатар,0.8
Хонь,11,2006,Улаанбаатар,0.8
Хонь,11,2007,Улаанбаатар,0.6
Хонь,11,2008,Улаанбаатар,0.7
Хонь,11,2009,Улаанбаатар,1.4
Хонь,11,2010,Улаанбаатар,32.9
Хонь,11,2011,Улаанбаатар,0.9
Хонь,11,2012,Улаанбаатар,0.8
Хонь,11,2013,Улаанбаатар,1.4
Хонь,11,2014,Улаанбаатар,0.7
Хонь,11,2015,Улаанбаатар,0.9
Хонь,11,2016,Улаанбаатар,2.5
Хонь,11,2017,Улаанбаатар,2.7
Хонь,11,2018,Улаанбаатар,5.3
Хонь,11,2019,Улаанбаатар,1.8
Хонь,11,2020,Улаанбаатар,4.5
Хонь,11,2021,Улаанбаатар,5.1
Хонь,11,2022,Улаанбаатар,2.6
Хонь,11,2023,Улаанбаатар,18.8
Хонь,11,2024,Улаанбаатар,15.4
Хонь,21,1991,Дорнод,57.5
Хонь,21,1992,Дорнод,30.6
Хонь,21,1993,Дорнод,27.9
Хонь,21,1994,Дорнод,22.3
Хонь,21,1995,Дорнод,24.2
Хонь,21,1996,Дорнод,11.3
Хонь,21,1997,Дорнод,4.7
Хонь,21,1998,Дорнод,3.9
Хонь,21,1999,Дорнод,5.4
Хонь,21,2000,Дорнод,7.5
Хонь,21,2001,Дорнод,25.4
Хонь,21,2002,Дорнод,6.9
Хонь,21,2003,Дорнод,14.3
Хонь,21,2004,Дорнод,4.5
Хонь,21,2005,Дорнод,4.8
Хонь,21,2006,Дорнод,2.7
Хонь,21,2007,Дорнод,1.8
Хонь,21,2008,Дорнод,8.3
Хонь,21,2009,Дорнод,59.2
Хонь,21,2010,Дорнод,150.1
Хонь,21,2011,Дорнод,5.7
Хонь,21,2012,Дорнод,5.9
Хонь,21,2013,Дорнод,23.3
Хонь,21,2014,Дорнод,4.3
Хонь,21,2015,Дорнод,3.1
Хонь,21,2016,Дорнод,6
Хонь,21,2017,Дорнод,1.9
Хонь,21,2018,Дорнод,3
Хонь,21,2019,Дорнод,2.6
Хонь,21,2020,Дорнод,6.7
Хонь,21,2021,Дорнод,2.7
Хонь,21,2022,Дорнод,3.4
Хонь,21,2023,Дорнод,42.5
Хонь,21,2024,Дорнод,193.4
Хонь,22,1991,Сүхбаатар,15.1
Хонь,22,1992,Сүхбаатар,13.1
Хонь,22,1993,Сүхбаатар,15.6
Хонь,22,1994,Сүхбаатар,36.4
Хонь,22,1995,Сүхбаатар,50.3
Хонь,22,1996,Сүхбаатар,14
Хонь,22,1997,Сүхбаатар,17.2
Хонь,22,1998,Сүхбаатар,23.1
Хонь,22,1999,Сүхбаатар,8.2
Хонь,22,2000,Сүхбаатар,17.7
Хонь,22,2001,Сүхбаатар,83.9
Хонь,22,2002,Сүхбаатар,9.7
Хонь,22,2003,Сүхбаатар,13.4
Хонь,22,2004,Сүхбаатар,24.3
Хонь,22,2005,Сүхбаатар,42.2
Хонь,22,2006,Сүхбаатар,10.4
Хонь,22,2007,Сүхбаатар,14.3
Хонь,22,2008,Сүхбаатар,157.9
Хонь,22,2009,Сүхбаатар,10.3
Хонь,22,2010,Сүхбаатар,27
Хонь,22,2011,Сүхбаатар,23
Хонь,22,2012,Сүхбаатар,8.8
Хонь,22,2013,Сүхбаатар,11.1
Хонь,22,2014,Сүхбаатар,3.6
Хонь,22,2015,Сүхбаатар,6.1
Хонь,22,2016,Сүхбаатар,69.7
Хонь,22,2017,Сүхбаатар,4.8
Хонь,22,2018,Сүхбаатар,30.4
Хонь,22,2019,Сүхбаатар,21.9
Хонь,22,2020,Сүхбаатар,23.4
Хонь,22,2021,Сүхбаатар,17
Хонь,22,2022,Сүхбаатар,6.1
Хонь,22,2023,Сүхбаатар,272.5
Хонь,22,2024,Сүхбаатар,1067.1
Хонь,23,1991,Хэнтий,86.2
Хонь,23,1992,Хэнтий,39.6
Хонь,23,1993,Хэнтий,49.9
Хонь,23,1994,Хэнтий,38.4
Хонь,23,1995,Хэнтий,28.7
Хонь,23,1996,Хэнтий,17.7
Хонь,23,1997,Хэнтий,11.9
Хонь,23,1998,Хэнтий,8.6
Хонь,23,1999,Хэнтий,16.1
Хонь,23,2000,Хэнтий,19.6
Хонь,23,2001,Хэнтий,69
Хонь,23,2002,Хэнтий,21.2
Хонь,23,2003,Хэнтий,27.4
Хонь,23,2004,Хэнтий,9.1
Хонь,23,2005,Хэнтий,10
Хонь,23,2006,Хэнтий,20
Хонь,23,2007,Хэнтий,13
Хонь,23,2008,Хэнтий,102.6
Хонь,23,2009,Хэнтий,48.6
Хонь,23,2010,Хэнтий,115.5
Хонь,23,2011,Хэнтий,17.5
Хонь,23,2012,Хэнтий,17.8
Хонь,23,2013,Хэнтий,18.7
Хонь,23,2014,Хэнтий,15.1
Хонь,23,2015,Хэнтий,20.5
Хонь,23,2016,Хэнтий,21.6
Хонь,23,2017,Хэнтий,33.3
Хонь,23,2018,Хэнтий,86.3
Хонь,23,2019,Хэнтий,93.4
Хонь,23,2020,Хэнтий,136.9
Хонь,23,2021,Хэнтий,110.6
Хонь,23,2022,Хэнтий,100
Хонь,23,2023,Хэнтий,412.2
Хонь,23,2024,Хэнтий,840.3
Хонь,41,1991,Төв,84.5
Хонь,41,1992,Төв,37.6
Хонь,41,1993,Төв,57.1
Хонь,41,1994,Төв,55.7
Хонь,41,1995,Төв,31.5
Хонь,41,1996,Төв,20.8
Хонь,41,1997,Төв,16.5
Хонь,41,1998,Төв,12.6
Хонь,41,1999,Төв,59.5
Хонь,41,2000,Төв,88.8
Хонь,41,2001,Төв,222.6
Хонь,41,2002,Төв,24.2
Хонь,41,2003,Төв,89.7
Хонь,41,2004,Төв,15.8
Хонь,41,2005,Төв,7
Хонь,41,2006,Төв,6.4
Хонь,41,2007,Төв,6.1
Хонь,41,2008,Төв,41.2
Хонь,41,2009,Төв,12.2
Хонь,41,2010,Төв,268.3
Хонь,41,2011,Төв,10.2
Хонь,41,2012,Төв,9.5
Хонь,41,2013,Төв,18.5
Хонь,41,2014,Төв,9
Хонь,41,2015,Төв,29
Хонь,41,2016,Төв,49.5
Хонь,41,2017,Төв,32.8
Хонь,41,2018,Төв,89.7
Хонь,41,2019,Төв,34.1
Хонь,41,2020,Төв,57.3
Хонь,41,2021,Төв,93.2
Хонь,41,2022,Төв,19.5
Хонь,41,2023,Төв,95.9
Хонь,41,2024,Төв,507.9
Хонь,42,1991,Говьсүмбэр,12.4
Хонь,42,1992,Говьсүмбэр,7.4
Хонь,42,1993,Говьсүмбэр,3.7
Хонь,42,1994,Говьсүмбэр,13
Хонь,42,1995,Говьсүмбэр,4.3
Хонь,42,1996,Говьсүмбэр,1.4
Хонь,42,1997,Говьсүмбэр,5.4
Хонь,42,1998,Говьсүмбэр,0.6
Хонь,42,1999,Говьсүмбэр,2.5
Хонь,42,2000,Говьсүмбэр,7
Хонь,42,2001,Говьсүмбэр,22.6
Хонь,42,2002,Говьсүмбэр,0.3
Хонь,42,2003,Говьсүмбэр,0
Хонь,42,2004,Говьсүмбэр,0.1
Хонь,42,2005,Говьсүмбэр,0.1
Хонь,42,2006,Говьсүмбэр,0.5
Хонь,42,2007,Говьсүмбэр,0
Хонь,42,2008,Говьсүмбэр,2.4
Хонь,42,2009,Говьсүмбэр,2.7
Хонь,42,2010,Говьсүмбэр,6
Хонь,42,2011,Говьсүмбэр,0.2
Хонь,42,2012,Говьсүмбэр,0.3
Хонь,42,2013,Говьсүмбэр,0.7
Хонь,42,2014,Говьсүмбэр,0.6
Хонь,42,2015,Говьсүмбэр,0.9
Хонь,42,2016,Говьсүмбэр,5.1
Хонь,42,2017,Говьсүмбэр,1.1
Хонь,42,2018,Говьсүмбэр,15.9
Хонь,42,2019,Говьсүмбэр,2.8
Хонь,42,2020,Говьсүмбэр,5.7
Хонь,42,2021,Говьсүмбэр,16.8
Хонь,42,2022,Говьсүмбэр,1.3
Хонь,42,2023,Говьсүмбэр,2
Хонь,42,2024,Говьсүмбэр,78.7
Хонь,43,1991,Сэлэнгэ,19
Хонь,43,1992,Сэлэнгэ,16.2
Хонь,43,1993,Сэлэнгэ,29.1
Хонь,43,1994,Сэлэнгэ,14.3
Хонь,43,1995,Сэлэнгэ,17.3
Хонь,43,1996,Сэлэнгэ,15
Хонь,43,1997,Сэлэнгэ,13
Хонь,43,1998,Сэлэнгэ,6.3
Хонь,43,1999,Сэлэнгэ,6.6
Хонь,43,2000,Сэлэнгэ,9.2
Хонь,43,2001,Сэлэнгэ,29.9
Хонь,43,2002,Сэлэнгэ,4.6
Хонь,43,2003,Сэлэнгэ,32.8
Хонь,43,2004,Сэлэнгэ,2.8
Хонь,43,2005,Сэлэнгэ,1.3
Хонь,43,2006,Сэлэнгэ,1
Хонь,43,2007,Сэлэнгэ,0.5
Хонь,43,2008,Сэлэнгэ,0.4
Хонь,43,2009,Сэлэнгэ,5.6
Хонь,43,2010,Сэлэнгэ,42.7
Хонь,43,2011,Сэлэнгэ,3.4
Хонь,43,2012,Сэлэнгэ,5.8
Хонь,43,2013,Сэлэнгэ,2.5
Хонь,43,2014,Сэлэнгэ,1.1
Хонь,43,2015,Сэлэнгэ,3.3
Хонь,43,2016,Сэлэнгэ,1.3
Хонь,43,2017,Сэлэнгэ,34.5
Хонь,43,2018,Сэлэнгэ,5.2
Хонь,43,2019,Сэлэнгэ,2.5
Хонь,43,2020,Сэлэнгэ,2.3
Хонь,43,2021,Сэлэнгэ,5
Хонь,43,2022,Сэлэнгэ,5.4
Хонь,43,2023,Сэлэнгэ,25.4
Хонь,43,2024,Сэлэнгэ,31.9
Хонь,44,1991,Дорноговь,11.9
Хонь,44,1992,Дорноговь,13.3
Хонь,44,1993,Дорноговь,19.2
Хонь,44,1994,Дорноговь,21.5
Хонь,44,1995,Дорноговь,7
Хонь,44,1996,Дорноговь,5.7
Хонь,44,1997,Дорноговь,17.7
Хонь,44,1998,Дорноговь,7.6
Хонь,44,1999,Дорноговь,5.6
Хонь,44,2000,Дорноговь,27.2
Хонь,44,2001,Дорноговь,86.1
Хонь,44,2002,Дорноговь,12.5
Хонь,44,2003,Дорноговь,3.8
Хонь,44,2004,Дорноговь,2
Хонь,44,2005,Дорноговь,10.6
Хонь,44,2006,Дорноговь,46.9
Хонь,44,2007,Дорноговь,2.7
Хонь,44,2008,Дорноговь,6
Хонь,44,2009,Дорноговь,1.5
Хонь,44,2010,Дорноговь,10.7
Хонь,44,2011,Дорноговь,2
Хонь,44,2012,Дорноговь,3.6
Хонь,44,2013,Дорноговь,3.6
Хонь,44,2014,Дорноговь,2.5
Хонь,44,2015,Дорноговь,5.4
Хонь,44,2016,Дорноговь,38.6
Хонь,44,2017,Дорноговь,2.9
Хонь,44,2018,Дорноговь,7.5
Хонь,44,2019,Дорноговь,3.3
Хонь,44,2020,Дорноговь,5
Хонь,44,2021,Дорноговь,14.2
Хонь,44,2022,Дорноговь,2.4
Хонь,44,2023,Дорноговь,47.2
Хонь,44,2024,Дорноговь,351.5
Хонь,45,1991,Дархан-Уул,3.2
Хонь,45,1992,Дархан-Уул,5.1
Хонь,45,1993,Дархан-Уул,7.5
Хонь,45,1994,Дархан-Уул,1.9
Хонь,45,1995,Дархан-Уул,8.5
Хонь,45,1996,Дархан-Уул,4
Хонь,45,1997,Дархан-Уул,3.2
Хонь,45,1998,Дархан-Уул,1.5
Хонь,45,1999,Дархан-Уул,2.3
Хонь,45,2000,Дархан-Уул,2.4
Хонь,45,2001,Дархан-Уул,8.8
Хонь,45,2002,Дархан-Уул,0.7
Хонь,45,2003,Дархан-Уул,6.2
Хонь,45,2004,Дархан-Уул,0.3
Хонь,45,2005,Дархан-Уул,0.2
Хонь,45,2006,Дархан-Уул,0.1
Хонь,45,2007,Дархан-Уул,0.1
Хонь,45,2008,Дархан-Уул,0.1
Хонь,45,2009,Дархан-Уул,0.8
Хонь,45,2010,Дархан-Уул,19.1
Хонь,45,2011,Дархан-Уул,1
Хонь,45,2012,Дархан-Уул,0.8
Хонь,45,2013,Дархан-Уул,1.5
Хонь,45,2014,Дархан-Уул,0.9
Хонь,45,2015,Дархан-Уул,1.8
Хонь,45,2016,Дархан-Уул,0.8
Хонь,45,2017,Дархан-Уул,9.7
Хонь,45,2018,Дархан-Уул,1.4
Хонь,45,2019,Дархан-Уул,0.3
Хонь,45,2020,Дархан-Уул,1.4
Хонь,45,2021,Дархан-Уул,1.2
Хонь,45,2022,Дархан-Уул,1.4
Хонь,45,2023,Дархан-Уул,12.3
Хонь,45,2024,Дархан-Уул,2.7
Хонь,46,1991,Өмнөговь,5
Хонь,46,1992,Өмнөговь,10.2
Хонь,46,1993,Өмнөговь,16.5
Хонь,46,1994,Өмнөговь,3.8
