species,hses_code,year,aimag_mn,livestock
Ямаа,85,1995,Увс,480.8
Ямаа,85,1996,Увс,512
Ямаа,85,1997,Увс,568.8
Ямаа,85,1998,Увс,621.7
Ямаа,85,1999,Увс,610
Ямаа,85,2000,Увс,521.9
Ямаа,85,2001,Увс,570.9
Ямаа,85,2002,Увс,556.8
Ямаа,85,2003,Увс,697.1
Ямаа,85,2004,Увс,835.3
Ямаа,85,2005,Увс,835.7
Ямаа,85,2006,Увс,1019.8
Ямаа,85,2007,Увс,1143.8
Ямаа,85,2008,Увс,1070.9
Ямаа,85,2009,Увс,979.3
Ямаа,85,2010,Увс,683.8
Ямаа,85,2011,Увс,805.3
Ямаа,85,2012,Увс,859.3
Ямаа,85,2013,Увс,926.4
Ямаа,85,2014,Увс,1047.4
Ямаа,85,2015,Увс,1116.7
Ямаа,85,2016,Увс,1119
Ямаа,85,2017,Увс,1257.9
Ямаа,85,2018,Увс,1275.5
Ямаа,85,2019,Увс,1322.8
Ямаа,85,2020,Увс,1410.3
Ямаа,85,2021,Увс,1498.9
Ямаа,85,2022,Увс,1353.3
Ямаа,85,2023,Увс,1157
Ямаа,85,2024,Увс,1172
Үхэр,11,1970,Улаанбаатар,13.8
Үхэр,11,1971,Улаанбаатар,15.6
Үхэр,11,1972,Улаанбаатар,15.4
Үхэр,11,1973,Улаанбаатар,23.8
Үхэр,11,1974,Улаанбаатар,26.6
Үхэр,11,1975,Улаанбаатар,27.7
Үхэр,11,1976,Улаанбаатар,27.6
Үхэр,11,1977,Улаанбаатар,27.6
Үхэр,11,1978,Улаанбаатар,29.4
Үхэр,11,1979,Улаанбаатар,13.7
Үхэр,11,1980,Улаанбаатар,25.3
Үхэр,11,1981,Улаанбаатар,26.3
Үхэр,11,1982,Улаанбаатар,27.8
Үхэр,11,1983,Улаанбаатар,30.6
Үхэр,11,1984,Улаанбаатар,31.3
Үхэр,11,1985,Улаанбаатар,32.1
Үхэр,11,1986,Улаанбаатар,32.1
Үхэр,11,1987,Улаанбаатар,36.9
Үхэр,11,1988,Улаанбаатар,38.1
Үхэр,11,1989,Улаанбаатар,42.7
Үхэр,11,1990,Улаанбаатар,44.9
Үхэр,11,1991,Улаанбаатар,51.8
Үхэр,11,1992,Улаанбаатар,58.2
Үхэр,11,1993,Улаанбаатар,53
Үхэр,11,1994,Улаанбаатар,48.1
Үхэр,11,1995,Улаанбаатар,64.3
Үхэр,11,1996,Улаанбаатар,65.2
Үхэр,11,1997,Улаанбаатар,59.5
Үхэр,11,1998,Улаанбаатар,57
Үхэр,11,1999,Улаанбаатар,52.6
Үхэр,11,2000,Улаанбаатар,48.6
Үхэр,11,2001,Улаанбаатар,44.8
Үхэр,11,2002,Улаанбаатар,45.4
Үхэр,11,2003,Улаанбаатар,44.8
Үхэр,11,2004,Улаанбаатар,45.4
Үхэр,11,2005,Улаанбаатар,50
Үхэр,11,2006,Улаанбаатар,55
Үхэр,11,2007,Улаанбаатар,58.2
Үхэр,11,2008,Улаанбаатар,59
Үхэр,11,2009,Улаанбаатар,59.5
Үхэр,11,2010,Улаанбаатар,54.9
Үхэр,11,2011,Улаанбаатар,56.9
Үхэр,11,2012,Улаанбаатар,60.6
Үхэр,11,2013,Улаанбаатар,64.6
Үхэр,11,2014,Улаанбаатар,76.6
Үхэр,11,2015,Улаанбаатар,86
Үхэр,11,2016,Улаанбаатар,89.8
Үхэр,11,2017,Улаанбаатар,88.8
Үхэр,11,2018,Улаанбаатар,80.8
Үхэр,11,2019,Улаанбаатар,85.7
Үхэр,11,2020,Улаанбаатар,89.5
Үхэр,11,2021,Улаанбаатар,84.5
Үхэр,11,2022,Улаанбаатар,88
Үхэр,11,2023,Улаанбаатар,86.9
Үхэр,11,2024,Улаанбаатар,90.8
Үхэр,21,1970,Дорнод,96.8
Үхэр,21,1971,Дорнод,101.7
Үхэр,21,1972,Дорнод,101.2
Үхэр,21,1973,Дорнод,107.9
Үхэр,21,1974,Дорнод,119.1
Үхэр,21,1975,Дорнод,122.2
Үхэр,21,1976,Дорнод,122.1
Үхэр,21,1977,Дорнод,122.1
Үхэр,21,1978,Дорнод,128.3
Үхэр,21,1979,Дорнод,131
Үхэр,21,1980,Дорнод,125.3
Үхэр,21,1981,Дорнод,131.2
Үхэр,21,1982,Дорнод,123.2
Үхэр,21,1983,Дорнод,113.9
Үхэр,21,1984,Дорнод,112.2
Үхэр,21,1985,Дорнод,112.2
Үхэр,21,1986,Дорнод,113.2
Үхэр,21,1987,Дорнод,115.3
Үхэр,21,1988,Дорнод,115.4
Үхэр,21,1989,Дорнод,121.3
Үхэр,21,1990,Дорнод,126.1
Үхэр,21,1991,Дорнод,124
Үхэр,21,1992,Дорнод,123.3
Үхэр,21,1993,Дорнод,117.6
Үхэр,21,1994,Дорнод,115
Үхэр,21,1995,Дорнод,111.7
Үхэр,21,1996,Дорнод,111.1
Үхэр,21,1997,Дорнод,121.8
Үхэр,21,1998,Дорнод,132.9
Үхэр,21,1999,Дорнод,146.2
Үхэр,21,2000,Дорнод,142.7
Үхэр,21,2001,Дорнод,100.1
Үхэр,21,2002,Дорнод,99.7
Үхэр,21,2003,Дорнод,101.1
Үхэр,21,2004,Дорнод,98.5
Үхэр,21,2005,Дорнод,99.8
Үхэр,21,2006,Дорнод,106.4
Үхэр,21,2007,Дорнод,117.5
Үхэр,21,2008,Дорнод,123.8
Үхэр,21,2009,Дорнод,126.8
Үхэр,21,2010,Дорнод,107.8
Үхэр,21,2011,Дорнод,109.7
Үхэр,21,2012,Дорнод,119.7
Үхэр,21,2013,Дорнод,124.7
Үхэр,21,2014,Дорнод,142.5
Үхэр,21,2015,Дорнод,163.7
Үхэр,21,2016,Дорнод,175.6
Үхэр,21,2017,Дорнод,207.9
Үхэр,21,2018,Дорнод,243.1
Үхэр,21,2019,Дорнод,277.4
Үхэр,21,2020,Дорнод,305.1
Үхэр,21,2021,Дорнод,353.2
Үхэр,21,2022,Дорнод,401.9
Үхэр,21,2023,Дорнод,391.5
Үхэр,21,2024,Дорнод,319.6
Үхэр,22,1970,Сүхбаатар,98.1
Үхэр,22,1971,Сүхбаатар,95.9
Үхэр,22,1972,Сүхбаатар,98.3
Үхэр,22,1973,Сүхбаатар,104.4
Үхэр,22,1974,Сүхбаатар,113.9
Үхэр,22,1975,Сүхбаатар,119.1
Үхэр,22,1976,Сүхбаатар,123.8
Үхэр,22,1977,Сүхбаатар,125
Үхэр,22,1978,Сүхбаатар,136.3
Үхэр,22,1979,Сүхбаатар,138.6
Үхэр,22,1980,Сүхбаатар,128.2
Үхэр,22,1981,Сүхбаатар,134.1
Үхэр,22,1982,Сүхбаатар,122.7
Үхэр,22,1983,Сүхбаатар,117.4
Үхэр,22,1984,Сүхбаатар,122.7
Үхэр,22,1985,Сүхбаатар,127.6
Үхэр,22,1986,Сүхбаатар,133.2
Үхэр,22,1987,Сүхбаатар,126
Үхэр,22,1988,Сүхбаатар,122.6
Үхэр,22,1989,Сүхбаатар,129.2
Үхэр,22,1990,Сүхбаатар,132.2
Үхэр,22,1991,Сүхбаатар,135.4
Үхэр,22,1992,Сүхбаатар,144.4
Үхэр,22,1993,Сүхбаатар,80.5
Үхэр,22,1994,Сүхбаатар,159.9
Үхэр,22,1995,Сүхбаатар,162.6
Үхэр,22,1996,Сүхбаатар,155.9
Үхэр,22,1997,Сүхбаатар,167.5
Үхэр,22,1998,Сүхбаатар,184.8
Үхэр,22,1999,Сүхбаатар,211.3
Үхэр,22,2000,Сүхбаатар,209.6
Үхэр,22,2001,Сүхбаатар,137.9
Үхэр,22,2002,Сүхбаатар,140.4
Үхэр,22,2003,Сүхбаатар,151.3
Үхэр,22,2004,Сүхбаатар,138.4
Үхэр,22,2005,Сүхбаатар,125.3
Үхэр,22,2006,Сүхбаатар,128.6
Үхэр,22,2007,Сүхбаатар,124.6
Үхэр,22,2008,Сүхбаатар,97.8
Үхэр,22,2009,Сүхбаатар,110.1
Үхэр,22,2010,Сүхбаатар,128
Үхэр,22,2011,Сүхбаатар,136.7
Үхэр,22,2012,Сүхбаатар,151.1
Үхэр,22,2013,Сүхбаатар,172
Үхэр,22,2014,Сүхбаатар,195.9
Үхэр,22,2015,Сүхбаатар,214.5
Үхэр,22,2016,Сүхбаатар,209.3
Үхэр,22,2017,Сүхбаатар,236.8
Үхэр,22,2018,Сүхбаатар,251.6
Үхэр,22,2019,Сүхбаатар,268.5
Үхэр,22,2020,Сүхбаатар,280.9
Үхэр,22,2021,Сүхбаатар,308.2
Үхэр,22,2022,Сүхбаатар,341.8
Үхэр,22,2023,Сүхбаатар,303.5
Үхэр,22,2024,Сүхбаатар,183.2
Үхэр,23,1970,Хэнтий,177.6
Үхэр,23,1971,Хэнтий,184.8
Үхэр,23,1972,Хэнтий,180.9
Үхэр,23,1973,Хэнтий,177.4
Үхэр,23,1974,Хэнтий,190.5
Үхэр,23,1975,Хэнтий,197
Үхэр,23,1976,Хэнтий,195.1
Үхэр,23,1977,Хэнтий,192.4
Үхэр,23,1978,Хэнтий,203.9
Үхэр,23,1979,Хэнтий,204.6
Үхэр,23,1980,Хэнтий,189.5
Үхэр,23,1981,Хэнтий,194.4
Үхэр,23,1982,Хэнтий,194.8
Үхэр,23,1983,Хэнтий,186.8
Үхэр,23,1984,Хэнтий,182.1
Үхэр,23,1985,Хэнтий,172.6
Үхэр,23,1986,Хэнтий,172.6
Үхэр,23,1987,Хэнтий,176.7
Үхэр,23,1988,Хэнтий,170.5
Үхэр,23,1989,Хэнтий,184.9
Үхэр,23,1990,Хэнтий,197.1
Үхэр,23,1991,Хэнтий,188.4
Үхэр,23,1992,Хэнтий,187.2
Үхэр,23,1993,Хэнтий,167.3
Үхэр,23,1994,Хэнтий,174.4
Үхэр,23,1995,Хэнтий,178.4
Үхэр,23,1996,Хэнтий,186.4
Үхэр,23,1997,Хэнтий,201.9
Үхэр,23,1998,Хэнтий,217
Үхэр,23,1999,Хэнтий,229.1
Үхэр,23,2000,Хэнтий,218
Үхэр,23,2001,Хэнтий,150.1
Үхэр,23,2002,Хэнтий,144
Үхэр,23,2003,Хэнтий,139
Үхэр,23,2004,Хэнтий,138.3
Үхэр,23,2005,Хэнтий,148.2
Үхэр,23,2006,Хэнтий,162.9
Үхэр,23,2007,Хэнтий,172.9
Үхэр,23,2008,Хэнтий,158.6
Үхэр,23,2009,Хэнтий,162.6
Үхэр,23,2010,Хэнтий,157.7
Үхэр,23,2011,Хэнтий,165.7
Үхэр,23,2012,Хэнтий,182.7
Үхэр,23,2013,Хэнтий,207.2
Үхэр,23,2014,Хэнтий,239.8
Үхэр,23,2015,Хэнтий,270.6
Үхэр,23,2016,Хэнтий,296.2
Үхэр,23,2017,Хэнтий,335.3
Үхэр,23,2018,Хэнтий,353
Үхэр,23,2019,Хэнтий,381.2
Үхэр,23,2020,Хэнтий,374.7
Үхэр,23,2021,Хэнтий,407.1
Үхэр,23,2022,Хэнтий,434.8
Үхэр,23,2023,Хэнтий,405.7
Үхэр,23,2024,Хэнтий,347.2
Үхэр,41,1970,Төв,165.1
Үхэр,41,1971,Төв,164.8
Үхэр,41,1972,Төв,163.7
Үхэр,41,1973,Төв,158.4
Үхэр,41,1974,Төв,172.4
Үхэр,41,1975,Төв,189.3
Үхэр,41,1976,Төв,178.8
Үхэр,41,1977,Төв,162.5
Үхэр,41,1978,Төв,167.9
Үхэр,41,1979,Төв,165.9
Үхэр,41,1980,Төв,158
Үхэр,41,1981,Төв,155.9
Үхэр,41,1982,Төв,164.6
Үхэр,41,1983,Төв,168.1
Үхэр,41,1984,Төв,165.6
Үхэр,41,1985,Төв,165.3
Үхэр,41,1986,Төв,174.4
Үхэр,41,1987,Төв,175
Үхэр,41,1988,Төв,176.1
Үхэр,41,1989,Төв,191.9
Үхэр,41,1990,Төв,205.7
Үхэр,41,1991,Төв,199.8
Үхэр,41,1992,Төв,197.9
Үхэр,41,1993,Төв,185.9
Үхэр,41,1994,Төв,190.7
Үхэр,41,1995,Төв,214.4
Үхэр,41,1996,Төв,235.6
Үхэр,41,1997,Төв,248.9
Үхэр,41,1998,Төв,263.5
Үхэр,41,1999,Төв,241.2
Үхэр,41,2000,Төв,184.2
Үхэр,41,2001,Төв,120.1
Үхэр,41,2002,Төв,109.3
Үхэр,41,2003,Төв,91.5
Үхэр,41,2004,Төв,93.3
Үхэр,41,2005,Төв,108.1
Үхэр,41,2006,Төв,131.1
Үхэр,41,2007,Төв,157.2
Үхэр,41,2008,Төв,171.6
Үхэр,41,2009,Төв,194.2
Үхэр,41,2010,Төв,172
Үхэр,41,2011,Төв,185
Үхэр,41,2012,Төв,206.5
Үхэр,41,2013,Төв,239.4
Үхэр,41,2014,Төв,289.4
Үхэр,41,2015,Төв,316.1
Үхэр,41,2016,Төв,326.2
Үхэр,41,2017,Төв,310.8
Үхэр,41,2018,Төв,282.3
Үхэр,41,2019,Төв,313.8
Үхэр,41,2020,Төв,322.1
Үхэр,41,2021,Төв,320
Үхэр,41,2022,Төв,348.8
Үхэр,41,2023,Төв,355
Үхэр,41,2024,Төв,356.9
Үхэр,42,1991,Говьсүмбэр,7.5
Үхэр,42,1992,Говьсүмбэр,8.2
Үхэр,42,1993,Говьсүмбэр,8.5
Үхэр,42,1994,Говьсүмбэр,9.1
Үхэр,42,1995,Говьсүмбэр,10.1
Үхэр,42,1996,Говьсүмбэр,10.9
Үхэр,42,1997,Говьсүмбэр,11.9
Үхэр,42,1998,Говьсүмбэр,13.4
Үхэр,42,1999,Говьсүмбэр,15.2
Үхэр,42,2000,Говьсүмбэр,10.6
Үхэр,42,2001,Говьсүмбэр,1.9
Үхэр,42,2002,Говьсүмбэр,2.3
Үхэр,42,2003,Говьсүмбэр,3.3
Үхэр,42,2004,Говьсүмбэр,3.9
Үхэр,42,2005,Говьсүмбэр,4.5
Үхэр,42,2006,Говьсүмбэр,4.8
Үхэр,42,2007,Говьсүмбэр,5
Үхэр,42,2008,Говьсүмбэр,3.9
Үхэр,42,2009,Говьсүмбэр,3.4
Үхэр,42,2010,Говьсүмбэр,3.7
Үхэр,42,2011,Говьсүмбэр,4.3
Үхэр,42,2012,Говьсүмбэр,5.6
Үхэр,42,2013,Говьсүмбэр,7.7
Үхэр,42,2014,Говьсүмбэр,10.4
Үхэр,42,2015,Говьсүмбэр,12.4
Үхэр,42,2016,Говьсүмбэр,13.6
Үхэр,42,2017,Говьсүмбэр,14.9
Үхэр,42,2018,Говьсүмбэр,14
Үхэр,42,2019,Говьсүмбэр,14.5
Үхэр,42,2020,Говьсүмбэр,16.3
Үхэр,42,2021,Говьсүмбэр,17.8
Үхэр,42,2022,Говьсүмбэр,19.7
Үхэр,42,2023,Говьсүмбэр,22.3
Үхэр,42,2024,Говьсүмбэр,18.6
Үхэр,43,1970,Сэлэнгэ,60
Үхэр,43,1971,Сэлэнгэ,60.1
Үхэр,43,1972,Сэлэнгэ,61.2
Үхэр,43,1973,Сэлэнгэ,67.7
Үхэр,43,1974,Сэлэнгэ,72.7
Үхэр,43,1975,Сэлэнгэ,77.1
Үхэр,43,1976,Сэлэнгэ,76.1
Үхэр,43,1977,Сэлэнгэ,78.8
Үхэр,43,1978,Сэлэнгэ,81.2
Үхэр,43,1979,Сэлэнгэ,75.3
Үхэр,43,1980,Сэлэнгэ,70.4
Үхэр,43,1981,Сэлэнгэ,70.1
Үхэр,43,1982,Сэлэнгэ,71.2
Үхэр,43,1983,Сэлэнгэ,75.1
Үхэр,43,1984,Сэлэнгэ,76.7
Үхэр,43,1985,Сэлэнгэ,75.4
Үхэр,43,1986,Сэлэнгэ,77
Үхэр,43,1987,Сэлэнгэ,81.7
Үхэр,43,1988,Сэлэнгэ,84.8
Үхэр,43,1989,Сэлэнгэ,92.9
Үхэр,43,1990,Сэлэнгэ,99.2
Үхэр,43,1991,Сэлэнгэ,99.2
Үхэр,43,1992,Сэлэнгэ,96.6
Үхэр,43,1993,Сэлэнгэ,85.8
Үхэр,43,1994,Сэлэнгэ,93
Үхэр,43,1995,Сэлэнгэ,97.6
Үхэр,43,1996,Сэлэнгэ,98.1
Үхэр,43,1997,Сэлэнгэ,96.3
Үхэр,43,1998,Сэлэнгэ,103.5
Үхэр,43,1999,Сэлэнгэ,109.6
Үхэр,43,2000,Сэлэнгэ,108.5
Үхэр,43,2001,Сэлэнгэ,96.7
Үхэр,43,2002,Сэлэнгэ,94.1
Үхэр,43,2003,Сэлэнгэ,71.5
Үхэр,43,2004,Сэлэнгэ,68.4
Үхэр,43,2005,Сэлэнгэ,73.7
Үхэр,43,2006,Сэлэнгэ,85.1
Үхэр,43,2007,Сэлэнгэ,105.5
Үхэр,43,2008,Сэлэнгэ,134.1
Үхэр,43,2009,Сэлэнгэ,153.2
Үхэр,43,2010,Сэлэнгэ,143.5
Үхэр,43,2011,Сэлэнгэ,151.9
Үхэр,43,2012,Сэлэнгэ,159.6
Үхэр,43,2013,Сэлэнгэ,171.5
Үхэр,43,2014,Сэлэнгэ,196.6
Үхэр,43,2015,Сэлэнгэ,207.8
Үхэр,43,2016,Сэлэнгэ,224.3
Үхэр,43,2017,Сэлэнгэ,218.4
Үхэр,43,2018,Сэлэнгэ,216.8
Үхэр,43,2019,Сэлэнгэ,232.3
Үхэр,43,2020,Сэлэнгэ,256
Үхэр,43,2021,Сэлэнгэ,281.6
Үхэр,43,2022,Сэлэнгэ,298.5
Үхэр,43,2023,Сэлэнгэ,303.3
Үхэр,43,2024,Сэлэнгэ,311.8
Үхэр,44,1970,Дорноговь,41.1
Үхэр,44,1971,Дорноговь,46.1
Үхэр,44,1972,Дорноговь,49.7
Үхэр,44,1973,Дорноговь,55.8
Үхэр,44,1974,Дорноговь,64.3
Үхэр,44,1975,Дорноговь,67.1
Үхэр,44,1976,Дорноговь,67.8
Үхэр,44,1977,Дорноговь,69.1
Үхэр,44,1978,Дорноговь,72.5
Үхэр,44,1979,Дорноговь,73.6
Үхэр,44,1980,Дорноговь,72.5
Үхэр,44,1981,Дорноговь,70
Үхэр,44,1982,Дорноговь,73.9
Үхэр,44,1983,Дорноговь,75.2
Үхэр,44,1984,Дорноговь,77.2
Үхэр,44,1985,Дорноговь,79
Үхэр,44,1986,Дорноговь,77.7
Үхэр,44,1987,Дорноговь,76.2
Үхэр,44,1988,Дорноговь,74.2
Үхэр,44,1989,Дорноговь,80
Үхэр,44,1990,Дорноговь,77
Үхэр,44,1991,Дорноговь,73.4
Үхэр,44,1992,Дорноговь,74.2
Үхэр,44,1993,Дорноговь,69.9
Үхэр,44,1994,Дорноговь,75.9
Үхэр,44,1995,Дорноговь,85
Үхэр,44,1996,Дорноговь,91.1
Үхэр,44,1997,Дорноговь,93.1
Үхэр,44,1998,Дорноговь,93.7
Үхэр,44,1999,Дорноговь,103.7
Үхэр,44,2000,Дорноговь,89.4
Үхэр,44,2001,Дорноговь,44.5
Үхэр,44,2002,Дорноговь,37.4
Үхэр,44,2003,Дорноговь,44.7
Үхэр,44,2004,Дорноговь,49.9
Үхэр,44,2005,Дорноговь,44.7
Үхэр,44,2006,Дорноговь,27.2
Үхэр,44,2007,Дорноговь,30
Үхэр,44,2008,Дорноговь,34.3
Үхэр,44,2009,Дорноговь,40
Үхэр,44,2010,Дорноговь,40.5
Үхэр,44,2011,Дорноговь,45.7
Үхэр,44,2012,Дорноговь,50.3
Үхэр,44,2013,Дорноговь,59.4
Үхэр,44,2014,Дорноговь,65.4
Үхэр,44,2015,Дорноговь,69.9
Үхэр,44,2016,Дорноговь,63
Үхэр,44,2017,Дорноговь,72.6
Үхэр,44,2018,Дорноговь,80.6
Үхэр,44,2019,Дорноговь,91.9
Үхэр,44,2020,Дорноговь,103.7
Үхэр,44,2021,Дорноговь,118.1
Үхэр,44,2022,Дорноговь,131.5
Үхэр,44,2023,Дорноговь,108.1
Үхэр,44,2024,Дорноговь,71.7
Үхэр,45,1970,Дархан-Уул,2.2
Үхэр,45,1971,Дархан-Уул,4
Үхэр,45,1972,Дархан-Уул,5.5
Үхэр,45,1973,Дархан-Уул,3.6
Үхэр,45,1974,Дархан-Уул,5
Үхэр,45,1975,Дархан-Уул,5.3
Үхэр,45,1976,Дархан-Уул,5.7
Үхэр,45,1977,Дархан-Уул,6.1
Үхэр,45,1978,Дархан-Уул,6.4
Үхэр,45,1979,Дархан-Уул,12.7
Үхэр,45,1980,Дархан-Уул,6.7
Үхэр,45,1981,Дархан-Уул,7
Үхэр,45,1982,Дархан-Уул,11.4
Үхэр,45,1983,Дархан-Уул,12.9
Үхэр,45,1984,Дархан-Уул,13.7
Үхэр,45,1985,Дархан-Уул,13.7
Үхэр,45,1986,Дархан-Уул,13.7
Үхэр,45,1987,Дархан-Уул,15.1
Үхэр,45,1988,Дархан-Уул,16.3
Үхэр,45,1989,Дархан-Уул,18.3
Үхэр,45,1990,Дархан-Уул,20.8
Үхэр,45,1991,Дархан-Уул,25.2
Үхэр,45,1992,Дархан-Уул,27.9
Үхэр,45,1993,Дархан-Уул,24.6
Үхэр,45,1994,Дархан-Уул,26.8
Үхэр,45,1995,Дархан-Уул,29.9
Үхэр,45,1996,Дархан-Уул,29.1
Үхэр,45,1997,Дархан-Уул,25.9
Үхэр,45,1998,Дархан-Уул,31.1
Үхэр,45,1999,Дархан-Уул,33.4
Үхэр,45,2000,Дархан-Уул,31.6
Үхэр,45,2001,Дархан-Уул,28.9
Үхэр,45,2002,Дархан-Уул,24.5
Үхэр,45,2003,Дархан-Уул,17.3
Үхэр,45,2004,Дархан-Уул,17.1
Үхэр,45,2005,Дархан-Уул,19.4
Үхэр,45,2006,Дархан-Уул,21.1
Үхэр,45,2007,Дархан-Уул,26.1
Үхэр,45,2008,Дархан-Уул,32.6
Үхэр,45,2009,Дархан-Уул,37.6
Үхэр,45,2010,Дархан-Уул,32.5
Үхэр,45,2011,Дархан-Уул,33.9
Үхэр,45,2012,Дархан-Уул,35.6
Үхэр,45,2013,Дархан-Уул,39.2
Үхэр,45,2014,Дархан-Уул,46.6
Үхэр,45,2015,Дархан-Уул,46.9
Үхэр,45,2016,Дархан-Уул,49
Үхэр,45,2017,Дархан-Уул,50.3
Үхэр,45,2018,Дархан-Уул,44.3
Үхэр,45,2019,Дархан-Уул,47.4
Үхэр,45,2020,Дархан-Уул,48.6
Үхэр,45,2021,Дархан-Уул,50.9
Үхэр,45,2022,Дархан-Уул,48.4
Үхэр,45,2023,Дархан-Уул,46
Үхэр,45,2024,Дархан-Уул,47.8
Үхэр,46,1970,Өмнөговь,16.5
Үхэр,46,1971,Өмнөговь,16.2
Үхэр,46,1972,Өмнөговь,15.7
Үхэр,46,1973,Өмнөговь,10.8
Үхэр,46,1974,Өмнөговь,12.7
Үхэр,46,1975,Өмнөговь,14.7
Үхэр,46,1976,Өмнөговь,16.6
Үхэр,46,1977,Өмнөговь,17.9
Үхэр,46,1978,Өмнөговь,19.8
Үхэр,46,1979,Өмнөговь,20.3
Үхэр,46,1980,Өмнөговь,19.7
Үхэр,46,1981,Өмнөговь,21
Үхэр,46,1982,Өмнөговь,22.3
Үхэр,46,1983,Өмнөговь,20.2
Үхэр,46,1984,Өмнөговь,21.8
Үхэр,46,1985,Өмнөговь,22.5
Үхэр,46,1986,Өмнөговь,21.9
Үхэр,46,1987,Өмнөговь,22.5
Үхэр,46,1988,Өмнөговь,23.8
Үхэр,46,1989,Өмнөговь,25.3
Үхэр,46,1990,Өмнөговь,24.6
Үхэр,46,1991,Өмнөговь,25
Үхэр,46,1992,Өмнөговь,23.9
Үхэр,46,1993,Өмнөговь,21.1
Үхэр,46,1994,Өмнөговь,24.2
Үхэр,46,1995,Өмнөговь,29.4
Үхэр,46,1996,Өмнөговь,32.7
Үхэр,46,1997,Өмнөговь,37.8
Үхэр,46,1998,Өмнөговь,41.6
Үхэр,46,1999,Өмнөговь,39.6
Үхэр,46,2000,Өмнөговь,23.8
Үхэр,46,2001,Өмнөговь,12.1
Үхэр,46,2002,Өмнөговь,6.9
Үхэр,46,2003,Өмнөговь,5.9
Үхэр,46,2004,Өмнөговь,7.4
Үхэр,46,2005,Өмнөговь,8.6
Үхэр,46,2006,Өмнөговь,8.7
Үхэр,46,2007,Өмнөговь,10.1
Үхэр,46,2008,Өмнөговь,12.4
Үхэр,46,2009,Өмнөговь,13.1
Үхэр,46,2010,Өмнөговь,7.5
Үхэр,46,2011,Өмнөговь,8.7
Үхэр,46,2012,Өмнөговь,10.8
Үхэр,46,2013,Өмнөговь,13.4
Үхэр,46,2014,Өмнөговь,16.1
Үхэр,46,2015,Өмнөговь,18.7
Үхэр,46,2016,Өмнөговь,22.1
Үхэр,46,2017,Өмнөговь,27
Үхэр,46,2018,Өмнөговь,26.9
Үхэр,46,2019,Өмнөговь,31.7
Үхэр,46,2020,Өмнөговь,33.2
Үхэр,46,2021,Өмнөговь,31.3
Үхэр,46,2022,Өмнөговь,34.8
Үхэр,46,2023,Өмнөговь,27.6
Үхэр,46,2024,Өмнөговь,25.2
Үхэр,48,1970,Дундговь,64.3
Үхэр,48,1971,Дундговь,55.8
Үхэр,48,1972,Дундговь,61.8
Үхэр,48,1973,Дундговь,67.4
Үхэр,48,1974,Дундговь,78.3
Үхэр,48,1975,Дундговь,85.3
Үхэр,48,1976,Дундговь,89.7
Үхэр,48,1977,Дундговь,91.4
Үхэр,48,1978,Дундговь,95.7
Үхэр,48,1979,Дундговь,95.9
Үхэр,48,1980,Дундговь,84.7
Үхэр,48,1981,Дундговь,62.2
Үхэр,48,1982,Дундговь,68.8
Үхэр,48,1983,Дундговь,73.9
Үхэр,48,1984,Дундговь,75.1
Үхэр,48,1985,Дундговь,76.1
Үхэр,48,1986,Дундговь,79.6
Үхэр,48,1987,Дундговь,79.7
Үхэр,48,1988,Дундговь,79.7
Үхэр,48,1989,Дундговь,87.1
Үхэр,48,1990,Дундговь,93.8
Үхэр,48,1991,Дундговь,96.9
Үхэр,48,1992,Дундговь,95
Үхэр,48,1993,Дундговь,84.1
Үхэр,48,1994,Дундговь,88.2
Үхэр,48,1995,Дундговь,103.6
Үхэр,48,1996,Дундговь,116
Үхэр,48,1997,Дундговь,127.9
Үхэр,48,1998,Дундговь,137.4
Үхэр,48,1999,Дундговь,126.6
Үхэр,48,2000,Дундговь,43.3
Үхэр,48,2001,Дундговь,30.1
Үхэр,48,2002,Дундговь,32.7
Үхэр,48,2003,Дундговь,36.9
Үхэр,48,2004,Дундговь,42.1
Үхэр,48,2005,Дундговь,43.8
Үхэр,48,2006,Дундговь,40.3
Үхэр,48,2007,Дундговь,42.6
Үхэр,48,2008,Дундговь,34.2
Үхэр,48,2009,Дундговь,33.8
Үхэр,48,2010,Дундговь,18.6
Үхэр,48,2011,Дундговь,21
Үхэр,48,2012,Дундговь,27.6
Үхэр,48,2013,Дундговь,35.6
Үхэр,48,2014,Дундговь,45.9
Үхэр,48,2015,Дундговь,54.9
Үхэр,48,2016,Дундговь,62.7
Үхэр,48,2017,Дундговь,75.3
Үхэр,48,2018,Дундговь,76.1
Үхэр,48,2019,Дундговь,78.2
Үхэр,48,2020,Дундговь,75.1
Үхэр,48,2021,Дундговь,65.7
Үхэр,48,2022,Дундговь,74.5
Үхэр,48,2023,Дундговь,85.5
Үхэр,48,2024,Дундговь,92.4
Үхэр,61,1976,Орхон,1.1
Үхэр,61,1977,Орхон,1.9
Үхэр,61,1978,Орхон,2.9
Үхэр,61,1979,Орхон,2.7
Үхэр,61,1980,Орхон,4.4
Үхэр,61,1981,Орхон,5.3
Үхэр,61,1982,Орхон,6.3
Үхэр,61,1983,Орхон,7.2
Үхэр,61,1984,Орхон,7.6
Үхэр,61,1985,Орхон,7.9
Үхэр,61,1986,Орхон,7.9
Үхэр,61,1987,Орхон,9.1
Үхэр,61,1988,Орхон,10.5
Үхэр,61,1989,Орхон,11.5
