status,path,table_id,text,type,url
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Нийгмийн даатгал, халамж / НИЙГМИЙН ХАЛАМЖИЙН ҮЙЛЧИЛГЭЭНД ХАМРАГДАГЧИД, төрлөөр",DT_NSO_2200_016V1_1.px,"НИЙГМИЙН ХАЛАМЖИЙН ҮЙЛЧИЛГЭЭНД ХАМРАГДАГЧИД, төрлөөр, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Social%20Insurance%20and%20Welfare/PERSONS%20INVOLVED%20SOCIAL%20WELFARE%20ACTIVITIES%2C%20by%20type/DT_NSO_2200_016V1_1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага",DT_NSO_1900_001V1.px,"НЭГ ӨРХИЙН САРЫН ДУНДАЖ ОРЛОГО, байршил, жилээр /1997-2024/",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/DT_NSO_1900_001V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага",DT_NSO_1900_001V2.px,"НЭГ ӨРХИЙН САРЫН ДУНДАЖ ОРЛОГО, бүс, жилээр /2007-2024/",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/DT_NSO_1900_001V2.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага",DT_NSO_1900_002V1.px,"НЭГ ӨРХИЙН САРЫН ДУНДАЖ ЗАРЛАГА, байршил, жилээр /1997-2024/",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/DT_NSO_1900_002V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага",DT_NSO_1900_002V2.px,"НЭГ ӨРХИЙН САРЫН ДУНДАЖ ЗАРЛАГА, бүс, жилээр /2007-2024/",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/DT_NSO_1900_002V2.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага",DT_NSO_1900_003V1.px,"НЭГ ӨРХИЙН САРЫН ДУНДАЖ ОРЛОГЫН БҮТЭЦ, байршил, жилээр /1997-2024/",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/DT_NSO_1900_003V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага",DT_NSO_1900_003V2.px,"НЭГ ӨРХИЙН САРЫН ДУНДАЖ ОРЛОГЫН БҮТЭЦ, бүс, жилээр /2007-2024/",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/DT_NSO_1900_003V2.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага",DT_NSO_1900_004V1.px,"НЭГ ӨРХИЙН САРЫН ДУНДАЖ ЗАРЛАГЫН БҮТЭЦ, байршил, жилээр /1997-2024/",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/DT_NSO_1900_004V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага",DT_NSO_1900_004V2.px,"НЭГ ӨРХИЙН САРЫН ДУНДАЖ ЗАРЛАГЫН БҮТЭЦ, бүс, жилээр /2007-2024/",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/DT_NSO_1900_004V2.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага",DT_NSO_1900_005V1.px,"НЭГ ХҮНД САРД НОГДОХ ХҮНСНИЙ ЗАРИМ БҮТЭЭГДЭХҮҮНИЙ УЛСЫН ДУНДАЖ ХЭРЭГЛЭЭ, жишсэн хүн, байршил, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/DT_NSO_1900_005V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага",DT_NSO_1900_006V1.px,"НЭГ ХҮНИЙ ХОНОГТ ХЭРЭГЛЭСЭН ХҮНСНИЙ БҮТЭЭГДЭХҮҮНИЙ ИЛЧЛЭГ, НАЙРЛАГА, жишсэн хүн, байршил, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/DT_NSO_1900_006V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага",DT_NSO_1900_015V1.px,"НЭГ ӨРХИЙН ЖИЛИЙН ДУНДАЖ МӨНГӨН ОРЛОГО, байршил, жилээр /1966-1996/",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/DT_NSO_1900_015V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага",DT_NSO_1900_017V1.px,"НЭГ ӨРХИЙН ЖИЛИЙН ДУНДАЖ МӨНГӨН ЗАРЛАГА, байршил, жилээр /1966-1996/",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/DT_NSO_1900_017V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага",DT_NSO_1900_018V1.px,"НЭГ ӨРХИЙН САРЫН ДУНДАЖ ОРЛОГО, суурьшил, улирлаар",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/DT_NSO_1900_018V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага",DT_NSO_1900_019V1.px,"НЭГ ӨРХИЙН САРЫН ДУНДАЖ ЗАРЛАГА, суурьшил, улирлаар",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/DT_NSO_1900_019V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага",DT_NSO_1900_020V1.px,"НЭГ ӨРХИЙН САРЫН ДУНДАЖ ОРЛОГЫН БҮТЭЦ, суурьшил, улирлаар",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/DT_NSO_1900_020V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага",DT_NSO_1900_021V1.px,"НЭГ ӨРХИЙН САРЫН ДУНДАЖ ЗАРЛАГЫН БҮТЭЦ, суурьшил, улирлаар",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/DT_NSO_1900_021V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага",DT_NSO_1900_030V2.px,"МӨНГӨН ОРЛОГО, ЗАРЛАГЫН БҮЛЭГЛЭЛТ, өрхийн дүнд эзлэх хувь, суурьшил, улирлаар",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/DT_NSO_1900_030V2.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага",DT_NSO_1900_032V1.px,"МӨНГӨН ОРЛОГЫН БҮЛЭГЛЭЛТ, өрхийн дүнд эзлэх хувь, байршил, оны үнэ, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/DT_NSO_1900_032V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага",DT_NSO_1900_033V1.px,"МӨНГӨН ЗАРЛАГЫН БҮЛЭГЛЭЛТ, өрхийн дүнд эзлэх хувь, байршил, оны үнэ, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/DT_NSO_1900_033V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага",DT_NSO_1900_036V2.px,"ЖИНИ ИНДЕКС, нэг хүнд сард ногдох зардалд үндэслэн тооцсон, улирлаар",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/DT_NSO_1900_036V2.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага",DT_NSO_1900_036V3.px,"ТЕЙЛИЙН ИНДЕКС, нэг хүнд сард ногдох зардалд үндэслэн тооцсон, улирлаар",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/DT_NSO_1900_036V3.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага / БОДИТ ЗАРЛАГЫН ИНДЕКС, зарлагын төрлөөр, хот, хөдөө, бүс, суурьшлаар",DT_NSO_1900_036V6.px,"БОДИТ ЗАРЛАГЫН ИНДЕКС, зарлагын төрлөөр, хот, хөдөө, бүс, байршил, жилээр /1997-2024/",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/REAL%20EXPENDITURE%20INDEX%2C%20by%20expenditure%20type%2C%20by%20location%20and%20region/DT_NSO_1900_036V6.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага / БОДИТ ЗАРЛАГЫН ИНДЕКС, зарлагын төрлөөр, хот, хөдөө, бүс, суурьшлаар",DT_NSO_1900_036V7.px,"БОДИТ ЗАРЛАГЫН ИНДЕКС, зарлагын төрлөөр, хот, хөдөө, бүс, суурьшил, улирлаар",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/REAL%20EXPENDITURE%20INDEX%2C%20by%20expenditure%20type%2C%20by%20location%20and%20region/DT_NSO_1900_036V7.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага / БОДИТ ОРЛОГЫН ИНДЕКС, орлогын төрлөөр, хот, хөдөө, бүс, суурьшлаар",DT_NSO_1900_036V4.px,"БОДИТ ОРЛОГЫН ИНДЕКС, орлогын төрлөөр, хот, хөдөө, бүс, байршил, жилээр /1997-2024/",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/REAL%20INCOME%20INDEX%2C%20by%20income%20type%2C%20by%20location%20and%20region/DT_NSO_1900_036V4.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Өрхийн орлого, зарлага / БОДИТ ОРЛОГЫН ИНДЕКС, орлогын төрлөөр, хот, хөдөө, бүс, суурьшлаар",DT_NSO_1900_036V5.px,"БОДИТ ОРЛОГЫН ИНДЕКС, орлогын төрлөөр, хот, хөдөө, бүс, суурьшил, улирлаар",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Household%20income%20and%20expenditure/REAL%20INCOME%20INDEX%2C%20by%20income%20type%2C%20by%20location%20and%20region/DT_NSO_1900_036V5.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Сонгууль",DT_NSO_0200_001V1.px,МОНГОЛ УЛСЫН ЕРӨНХИЙЛӨГЧИЙН СОНГУУЛИЙН ДҮН (сонгуулийн жилээр),t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Election/DT_NSO_0200_001V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Сонгууль",DT_NSO_0200_002V1.px,"УЛСЫН ИХ ХУРЛЫН ГИШҮҮД, ИРГЭДИЙН ХУРЛЫН ТӨЛӨӨЛӨГЧИД, намаар (сонгуулийн жилээр)",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Election/DT_NSO_0200_002V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Сонгууль",DT_NSO_0200_003V1.px,СОНГОГЧДЫН ОРОЛЦОО (сонгуулийн жилээр),t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Election/DT_NSO_0200_003V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Сонгууль",DT_NSO_0200_004V1.px,"МОНГОЛ УЛСЫН ИХ ХУРЛЫН ГИШҮҮД, хүйс, насны бүлгээр (сонгуулийн жилээр)",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Election/DT_NSO_0200_004V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Сонгууль",DT_NSO_0200_005V1.px,"МОНГОЛ УЛСЫН ИХ ХУРЛЫН ГИШҮҮД, мэргэжлээр, дүнд эзлэх хувь (сонгуулийн жилээр)",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Election/DT_NSO_0200_005V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Сүм хийд",DT_NSO_2003_001V1.px,"СҮМ ХИЙДИЙН ТОО, шашны төрөл, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Monasteries%2C%20Temples%20and%20Churches/DT_NSO_2003_001V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Сүм хийд",DT_NSO_2003_002V1.px,"ХУРЛЫН ЛАМ НАРЫН ТОО, шашны төрөл, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Monasteries%2C%20Temples%20and%20Churches/DT_NSO_2003_002V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Сүм хийд",DT_NSO_2003_003V1.px,"ШАШНЫ СУРГУУЛЬ ДАЦАНД СУРАЛЦАГЧДЫН ТОО, шашны төрөл, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Monasteries%2C%20Temples%20and%20Churches/DT_NSO_2003_003V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Тогтвортой хөгжлийн зорилго",DT_NSO_4000_001.px,"Ядуурлын үндэсний түвшнээс доогуур амьжиргаатай хүн амын эзлэх хувь, хүйсээр, насны бүлгээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Sustainable%20Development%20Goals/DT_NSO_4000_001.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хөгжлийн бэрхшээл",DT_NSO_3900_002V1.px,"ХӨГЖЛИЙН БЭРХШЭЭЛТЭЙ ХҮНИЙ ТОО, хүйс, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Disability/DT_NSO_3900_002V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хөгжлийн бэрхшээл",DT_NSO_3900_004V1.px,"ХӨГЖЛИЙН БЭРХШЭЭЛТЭЙ ХҮНИЙ ТОО, хэлбэр, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Disability/DT_NSO_3900_004V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хөгжлийн бэрхшээл",DT_NSO_3900_004V2.px,"ХАРААНЫ ХӨГЖЛИЙН БЭРХШЭЭЛТЭЙ ХҮН, хүйс, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Disability/DT_NSO_3900_004V2.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хөгжлийн бэрхшээл",DT_NSO_3900_004V3.px,"СОНСГОЛЫН ХӨГЖЛИЙН БЭРХШЭЭЛТЭЙ ХҮНИЙ ТОО, хүйс, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Disability/DT_NSO_3900_004V3.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хөгжлийн бэрхшээл",DT_NSO_3900_004V4.px,"ХЭЛ ЯРИАНЫ ХӨГЖЛИЙН БЭРХШЭЭЛТЭЙ ХҮНИЙ ТОО, хүйс, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Disability/DT_NSO_3900_004V4.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хөгжлийн бэрхшээл",DT_NSO_3900_004V5.px,"ХӨДӨЛГӨӨНИЙ ХӨГЖЛИЙН БЭРХШЭЭЛТЭЙ ХҮНИЙ ТОО, хүйс, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Disability/DT_NSO_3900_004V5.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хөгжлийн бэрхшээл",DT_NSO_3900_004V6.px,"СЭТГЭЦИЙН ХӨГЖЛИЙН БЭРХШЭЭЛТЭЙ ХҮНИЙ ТОО, хүйс, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Disability/DT_NSO_3900_004V6.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хөгжлийн бэрхшээл",DT_NSO_3900_004V7.px,"ХАВСАРСАН ХЭЛБЭРИЙН ХӨГЖЛИЙН БЭРХШЭЭЛТЭЙ ХҮНИЙ ТОО, хүйс, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Disability/DT_NSO_3900_004V7.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хөгжлийн бэрхшээл",DT_NSO_3900_004V8.px,"БУСАД ТӨРЛИЙН ХӨГЖЛИЙН БЭРХШЭЭЛТЭЙ ХҮНИЙ ТОО, хүйс, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Disability/DT_NSO_3900_004V8.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_1500_015V3.px,"ГЭМТ ХЭРГИЙН УЛМААС НАС БАРСАН ХҮНИЙ ТОО, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_1500_015V3.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_001A2.px,"ГЭМТ ХЭРГИЙН УЛМААС УЧИРСАН ХОХИРОЛ, НӨХӨН ТӨЛҮҮЛЭЛТ, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_001A2.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_001A3.px,"ӨРГӨДӨЛ, ГОМДОЛ, МЭДЭЭЛЛИЙН ШИЙДВЭРЛЭЛТ, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_001A3.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_001A4.px,"АВЛИГАТАЙ ТЭМЦЭХ ГАЗРЫН ХУВИЙН АШИГ СОНИРХЛЫН БОЛОН ХӨРӨНГӨ, ОРЛОГЫН МЭДҮҮЛГИЙН ТАЙЛАН, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_001A4.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_008V101.px,"ШҮҮХЭЭР ЯЛ ШИЙТГҮҮЛСЭН ХҮНИЙ ТОО, хүйс, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_008V101.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_009V1.px,"БҮРТГЭГДСЭН ГЭМТ ХЭРГИЙН ТОО, хэргийн ангилал, сум, дүүрэг, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_009V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_012V1.px,"ГЭМТ ХЭРГИЙН УЛМААС УЧИРСАН ХОХИРОЛ БОЛОН НӨХӨН ТӨЛҮҮЛЭЛТ, өмчийн хэлбэр, сум, дүүрэг, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_012V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_014V1.px,"ГЭМТСЭН ХҮНИЙ ТОО, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_014V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_015V2.px,"ХҮНИЙ ЭРҮҮЛ МЭНДИЙН ХАЛДАШГҮЙ БАЙДЛЫН ЭСРЭГ ГЭМТ ХЭРЭГ аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_015V2.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_016V1.px,"ХОХИРОГЧ БАЙГУУЛЛАГА, хариуцлагын хэлбэр, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_016V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_017V1.px,"ГЭМТ ХЭРГИЙН УЛМААС ХОХИРСОН ХҮНИЙ ТОО, насны бүлэг, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_017V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_018V1.px,"ШҮҮХЭЭР ЯЛ ШИЙТГҮҮЛСЭН ХҮНИЙ ТОО, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_018V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_021V1.px,"ХҮНИЙ АМЬД ЯВАХ ЭРХИЙН ЭСРЭГ ГЭМТ ХЭРЭГ, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_021V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_022V1.px,"ХҮНИЙ БЭЛГИЙН ЭРХ ЧӨЛӨӨ, ХАЛДАШГҮЙ БАЙДЛЫН ЭСРЭГ ГЭМТ ХЭРЭГ, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_022V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_023V1.px,"ӨМЧЛӨХ ЭРХИЙН ЭСРЭГ ГЭМТ ХЭРЭГ, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_023V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_024V1.px,"МАЛ ХУЛГАЙЛАХ ГЭМТ ХЭРЭГ, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_024V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_025V1.px,"ОЛОН НИЙТИЙН АЮУЛГҮЙ БАЙДАЛ, АШИГ СОНИРХЛЫН ЭСРЭГ ГЭМТ ХЭРЭГ, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_025V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_026V1.px,"ХӨДӨЛГӨӨНИЙ АЮУЛГҮЙ БАЙДАЛ, ТЭЭВРИЙН ХЭРЭГСЛИЙН АШИГЛАЛТЫН ЖУРМЫН ЭСРЭГ ГЭМТ ХЭРЭГ, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_026V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_027V1.px,"ЭДИЙН ЗАСГИЙН ГЭМТ ХЭРЭГ, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_027V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_031V1.px,"АНХАН ШАТНЫ ШҮҮХИЙН ТАЙЛАН, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_031V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_032V1.px,"ДАВЖ ЗААЛДАХ ШАТНЫ ШҮҮХИЙН ТАЙЛАН, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_032V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_033V1.px,"ХЯНАЛТЫН ШАТНЫ ШҮҮХИЙН ТАЙЛАН, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_033V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_034V1.px,"16, ТҮҮНЭЭС ДЭЭШ НАСНЫ 10000 ХҮНД НОГДОХ БҮРТГЭГДСЭН ГЭМТ ХЭРЭГ, бүс, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_034V1.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_035V201.px,"ХОХИРСОН ХҮН, хүйс, насны ангилал, гэмт хэргийн төрөл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_035V201.px
FOUND_OR_TABLE,"NSO / Нийгэм, хөгжил / Хууль эрх зүй, гэмт хэрэг",DT_NSO_2300_036V1.px,"16, ТҮҮНЭЭС ДЭЭШ НАСНЫ 10000 ХҮНД НОГДОХ ШҮҮХЭЭР ШИЙДВЭРЛЭСЭН ЭРҮҮГИЙН ХЭРЭГ, бүс, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Society%2C%20development/Law%20and%20crime/DT_NSO_2300_036V1.px
