hses_code,year,loss_aimag,loss,livestock,livestock_lag,loss_rate,dzud_5pct,dzud_10pct,dzud_top10
11,1991,Улаанбаатар,5.4,206.4,NA,NA,NA,NA,NA
11,1992,Улаанбаатар,6.9,275.1,206.4,0.03343023255813954,0,0,0
11,1993,Улаанбаатар,13,266.3,275.1,0.04725554343874954,0,0,0
11,1994,Улаанбаатар,10.4,247.8,266.3,0.03905369883589936,0,0,0
11,1995,Улаанбаатар,11.6,294.3,247.8,0.04681194511702986,0,0,0
11,1996,Улаанбаатар,9.8,305.8,294.3,0.03329935440027183,0,0,0
11,1997,Улаанбаатар,7.6,301.2,305.8,0.024852844996729885,0,0,0
11,1998,Улаанбаатар,6.4,301,301.2,0.021248339973439577,0,0,0
11,1999,Улаанбаатар,30.4,239.4,301,0.10099667774086378,1,1,1
11,2000,Улаанбаатар,6.4,230.6,239.4,0.026733500417710946,0,0,0
11,2001,Улаанбаатар,24.2,221.4,230.6,0.1049436253252385,1,1,1
11,2002,Улаанбаатар,4.3,233.5,221.4,0.01942186088527552,0,0,0
11,2003,Улаанбаатар,7.1,243.3,233.5,0.030406852248394,0,0,0
11,2004,Улаанбаатар,3.4,226.4,243.3,0.013974517057131113,0,0,0
11,2005,Улаанбаатар,2.7,247.1,226.4,0.011925795053003533,0,0,0
11,2006,Улаанбаатар,2.1,322,247.1,0.0084985835694051,0,0,0
11,2007,Улаанбаатар,1.6,331.2,322,0.004968944099378882,0,0,0
11,2008,Улаанбаатар,2.1,384.8,331.2,0.006340579710144928,0,0,0
11,2009,Улаанбаатар,3.8,400.8,384.8,0.009875259875259874,0,0,0
11,2010,Улаанбаатар,73.9,262.9,400.8,0.18438123752495011,1,1,1
11,2011,Улаанбаатар,2.7,278.9,262.9,0.010270064663370104,0,0,0
11,2012,Улаанбаатар,2.1,308.5,278.9,0.007529580494801005,0,0,0
11,2013,Улаанбаатар,3.6,329.1,308.5,0.01166936790923825,0,0,0
11,2014,Улаанбаатар,2.1,385.4,329.1,0.006381039197812215,0,0,0
11,2015,Улаанбаатар,2.7,403.7,385.4,0.0070057083549558904,0,0,0
11,2016,Улаанбаатар,6.4,438.3,403.7,0.015853356452811496,0,0,0
11,2017,Улаанбаатар,8.3,423.6,438.3,0.0189368012776637,0,0,0
11,2018,Улаанбаатар,15.1,411.8,423.6,0.03564683663833805,0,0,0
11,2019,Улаанбаатар,4.7,444.9,411.8,0.011413307430791646,0,0,0
11,2020,Улаанбаатар,11.2,468.7,444.9,0.025174196448640145,0,0,0
11,2021,Улаанбаатар,15.5,443.3,468.7,0.0330701941540431,0,0,0
11,2022,Улаанбаатар,7,442.8,443.3,0.015790660951951273,0,0,0
11,2023,Улаанбаатар,42.8,427.2,442.8,0.09665763324299909,1,0,0
11,2024,Улаанбаатар,33.4,412.8,427.2,0.07818352059925093,1,0,0
21,1991,Дорнод,72.6,888.9,NA,NA,NA,NA,NA
21,1992,Дорнод,44.5,802.1,888.9,0.05006187422657217,1,0,0
21,1993,Дорнод,44.1,712.7,802.1,0.054980675726218675,1,0,0
21,1994,Дорнод,31.3,650.3,712.7,0.04391749684299144,0,0,0
21,1995,Дорнод,40,591.4,650.3,0.06151007227433493,1,0,0
21,1996,Дорнод,20.3,594.2,591.4,0.034325329726073724,0,0,0
21,1997,Дорнод,9,657.2,594.2,0.015146415348367552,0,0,0
21,1998,Дорнод,6.8,735.7,657.2,0.010346926354230066,0,0,0
21,1999,Дорнод,10.5,811.8,735.7,0.014272121788772596,0,0,0
21,2000,Дорнод,14.7,826.2,811.8,0.01810790835181079,0,0,0
21,2001,Дорнод,70.9,794.1,826.2,0.08581457274267731,1,0,0
21,2002,Дорнод,12.8,825.4,794.1,0.01611887671577887,0,0,0
21,2003,Дорнод,29.6,843.8,825.4,0.03586140053307488,0,0,0
21,2004,Дорнод,9.4,887.9,843.8,0.01114008058781702,0,0,0
21,2005,Дорнод,12.7,978.5,887.9,0.014303412546457934,0,0,0
21,2006,Дорнод,5.8,1113.3,978.5,0.005927439959121103,0,0,0
21,2007,Дорнод,4.3,1307.3,1113.3,0.0038623910895535796,0,0,0
21,2008,Дорнод,18.6,1476.2,1307.3,0.014227797751090034,0,0,0
21,2009,Дорнод,138.2,1450.7,1476.2,0.09361875084676873,1,0,0
21,2010,Дорнод,314.7,1113.3,1450.7,0.21692975804783896,1,1,1
21,2011,Дорнод,10.9,1149.8,1113.3,0.009790712296775353,0,0,0
21,2012,Дорнод,14.2,1207.3,1149.8,0.012349973908505826,0,0,0
21,2013,Дорнод,47.9,1220.1,1207.3,0.03967530853971672,0,0,0
21,2014,Дорнод,8.8,1393.4,1220.1,0.007212523563642326,0,0,0
21,2015,Дорнод,7.1,1555.4,1393.4,0.005095449978469929,0,0,0
21,2016,Дорнод,13.6,1722.9,1555.4,0.008743731516008744,0,0,0
21,2017,Дорнод,9.1,2057.8,1722.9,0.005281792326890707,0,0,0
21,2018,Дорнод,6.6,2377.8,2057.8,0.0032073087763631056,0,0,0
21,2019,Дорнод,7.4,2629.6,2377.8,0.0031121204474724535,0,0,0
21,2020,Дорнод,16.4,2749.7,2629.6,0.006236689990873136,0,0,0
21,2021,Дорнод,8.6,3051.1,2749.7,0.003127613921518711,0,0,0
21,2022,Дорнод,10.4,3342.3,3051.1,0.003408606731998296,0,0,0
21,2023,Дорнод,100.8,3151.7,3342.3,0.030158872632618253,0,0,0
21,2024,Дорнод,433.3,2652.2,3151.7,0.13748135926642766,1,1,1
22,1991,Сүхбаатар,27.8,1035.8,NA,NA,NA,NA,NA
22,1992,Сүхбаатар,24.1,1098.7,1035.8,0.023267039969106007,0,0,0
22,1993,Сүхбаатар,27,646.8,1098.7,0.024574497132975333,0,0,0
22,1994,Сүхбаатар,62,1086.9,646.8,0.095856524427953,1,0,0
22,1995,Сүхбаатар,83.6,1015.6,1086.9,0.07691599963198086,1,0,0
22,1996,Сүхбаатар,28.3,1040.9,1015.6,0.0278653012997243,0,0,0
22,1997,Сүхбаатар,40,1133.1,1040.9,0.038428283216447305,0,0,0
22,1998,Сүхбаатар,34.7,1288.2,1133.1,0.030623951990115618,0,0,0
22,1999,Сүхбаатар,16.6,1450.6,1288.2,0.01288619779537339,0,0,0
22,2000,Сүхбаатар,37.1,1492.5,1450.6,0.025575623879773888,0,0,0
22,2001,Сүхбаатар,231.4,1429.1,1492.5,0.15504187604690117,1,1,1
22,2002,Сүхбаатар,18.6,1516.1,1429.1,0.013015184381778743,0,0,0
22,2003,Сүхбаатар,33.3,1622.7,1516.1,0.02196425037926258,0,0,0
22,2004,Сүхбаатар,61.9,1580,1622.7,0.03814629937758057,0,0,0
22,2005,Сүхбаатар,98.2,1523.1,1580,0.062151898734177216,1,0,0
22,2006,Сүхбаатар,24.5,1634.2,1523.1,0.016085614864421248,0,0,0
22,2007,Сүхбаатар,29.4,1709.2,1634.2,0.017990454044792558,0,0,0
22,2008,Сүхбаатар,387.9,1542.5,1709.2,0.22694827989702784,1,1,1
22,2009,Сүхбаатар,22.7,1789.7,1542.5,0.014716369529983793,0,0,0
22,2010,Сүхбаатар,60.9,1979.8,1789.7,0.03402804939375314,0,0,0
22,2011,Сүхбаатар,54.7,2081.4,1979.8,0.02762905343974139,0,0,0
22,2012,Сүхбаатар,20.9,2280.6,2081.4,0.010041318343422695,0,0,0
22,2013,Сүхбаатар,26,2491.4,2280.6,0.011400508638077698,0,0,0
22,2014,Сүхбаатар,10.8,2818.2,2491.4,0.004334912097615798,0,0,0
22,2015,Сүхбаатар,15.1,3070.3,2818.2,0.005358029948193883,0,0,0
22,2016,Сүхбаатар,185.6,3030.4,3070.3,0.060450118880891114,1,0,0
22,2017,Сүхбаатар,12.9,3528.4,3030.4,0.004256863780359029,0,0,0
22,2018,Сүхбаатар,76,3716.8,3528.4,0.021539507992291124,0,0,0
22,2019,Сүхбаатар,46.6,3817,3716.8,0.012537666810159276,0,0,0
22,2020,Сүхбаатар,49.2,3893.6,3817,0.012889703955986377,0,0,0
22,2021,Сүхбаатар,43.4,4202.9,3893.6,0.011146496815286623,0,0,0
22,2022,Сүхбаатар,15.8,4644.8,4202.9,0.0037593090485141217,0,0,0
22,2023,Сүхбаатар,578.4,3859.5,4644.8,0.12452635204960384,1,1,1
22,2024,Сүхбаатар,1825,2008.9,3859.5,0.4728591786500842,1,1,1
23,1991,Хэнтий,128.9,1380.4,NA,NA,NA,NA,NA
23,1992,Хэнтий,60.8,1352.7,1380.4,0.04404520428861199,0,0,0
23,1993,Хэнтий,88.2,1183.4,1352.7,0.06520292747837658,1,0,0
23,1994,Хэнтий,59.7,1104,1183.4,0.05044786209227649,1,0,0
23,1995,Хэнтий,50.9,1100.9,1104,0.04610507246376812,0,0,0
23,1996,Хэнтий,31.5,1150.5,1100.9,0.028612953038423105,0,0,0
23,1997,Хэнтий,21.9,1254,1150.5,0.019035202086049544,0,0,0
23,1998,Хэнтий,15.1,1388.7,1254,0.012041467304625198,0,0,0
23,1999,Хэнтий,36.1,1462.3,1388.7,0.025995535392813424,0,0,0
23,2000,Хэнтий,39.2,1471.4,1462.3,0.026807084729535666,0,0,0
23,2001,Хэнтий,194,1356.7,1471.4,0.1318472203343754,1,1,1
23,2002,Хэнтий,41.5,1378.5,1356.7,0.03058892901894302,0,0,0
23,2003,Хэнтий,74.2,1451.8,1378.5,0.053826623141095396,1,0,0
23,2004,Хэнтий,20.4,1505.3,1451.8,0.01405152224824356,0,0,0
23,2005,Хэнтий,24,1689.7,1505.3,0.01594366571447552,0,0,0
23,2006,Хэнтий,42.3,1894.6,1689.7,0.02503402970941587,0,0,0
23,2007,Хэнтий,28.2,2183.2,1894.6,0.01488440831837855,0,0,0
23,2008,Хэнтий,250.8,2137,2183.2,0.1148772444118725,1,1,1
23,2009,Хэнтий,113.7,2251.1,2137,0.05320542817033224,1,0,0
23,2010,Хэнтий,250.7,2180.7,2251.1,0.11136777575407579,1,1,1
23,2011,Хэнтий,36,2379.1,2180.7,0.016508460586050353,0,0,0
23,2012,Хэнтий,38,2610.4,2379.1,0.015972426547854232,0,0,0
23,2013,Хэнтий,38.5,2875.3,2610.4,0.01474869751762182,0,0,0
23,2014,Хэнтий,32.3,3268.8,2875.3,0.01123361040587069,0,0,0
23,2015,Хэнтий,42.9,3551.2,3268.8,0.013124082232011747,0,0,0
23,2016,Хэнтий,48,3903.6,3551.2,0.013516557783284524,0,0,0
23,2017,Хэнтий,70.9,4409.3,3903.6,0.01816272159032688,0,0,0
23,2018,Хэнтий,189.2,4644.9,4409.3,0.04290930533191209,0,0,0
23,2019,Хэнтий,200.2,4868.4,4644.9,0.04310103554436048,0,0,0
23,2020,Хэнтий,297.7,4667.9,4868.4,0.061149453619258894,1,0,0
23,2021,Хэнтий,232.4,4955,4667.9,0.04978684204888709,0,0,0
23,2022,Хэнтий,204.7,5076.6,4955,0.04131180625630676,0,0,0
23,2023,Хэнтий,858.3,4401,5076.6,0.16906984989953905,1,1,1
23,2024,Хэнтий,1506.2,3192,4401,0.3422403999091116,1,1,1
41,1991,Төв,117.7,1653.5,NA,NA,NA,NA,NA
41,1992,Төв,59.5,1687.9,1653.5,0.03598427577865135,0,0,0
41,1993,Төв,89.8,1620.4,1687.9,0.053202203922033293,1,0,0
41,1994,Төв,82.8,1629.9,1620.4,0.051098494198963215,1,0,0
41,1995,Төв,44.9,1766.4,1629.9,0.027547702313025335,0,0,0
41,1996,Төв,33,1867.9,1766.4,0.018682065217391304,0,0,0
41,1997,Төв,30.2,2048.4,1867.9,0.01616788907329086,0,0,0
41,1998,Төв,21.7,2238.6,2048.4,0.010593634055848466,0,0,0
41,1999,Төв,119.9,2218.1,2238.6,0.05356026087733405,1,0,0
41,2000,Төв,205,2022.1,2218.1,0.09242144177449169,1,0,0
41,2001,Төв,440.2,1668,2022.1,0.21769447603976064,1,1,1
41,2002,Төв,44.4,1598,1668,0.026618705035971222,0,0,0
41,2003,Төв,209.6,1475.6,1598,0.1311639549436796,1,1,1
41,2004,Төв,34.3,1551.4,1475.6,0.023244781783681213,0,0,0
41,2005,Төв,16.5,1780.2,1551.4,0.010635554982596364,0,0,0
41,2006,Төв,14.9,2173.2,1780.2,0.008369846084709583,0,0,0
41,2007,Төв,13.4,2626.5,2173.2,0.00616602245536536,0,0,0
41,2008,Төв,93.5,3003,2626.5,0.03559870550161812,0,0,0
41,2009,Төв,29.7,3464.2,3003,0.00989010989010989,0,0,0
41,2010,Төв,560.9,2710.7,3464.2,0.16191328445239883,1,1,1
41,2011,Төв,22.7,2962,2710.7,0.008374220681004907,0,0,0
41,2012,Төв,22,3244.7,2962,0.007427413909520594,0,0,0
41,2013,Төв,42.1,3573,3244.7,0.012975005393410795,0,0,0
41,2014,Төв,21.3,4181.5,3573,0.005961376994122586,0,0,0
41,2015,Төв,61.3,4458.6,4181.5,0.01465981107258161,0,0,0
41,2016,Төв,121.6,4705.9,4458.6,0.02727313506481855,0,0,0
41,2017,Төв,72.4,4685.1,4705.9,0.015384942306466353,0,0,0
41,2018,Төв,221.6,4582.4,4685.1,0.04729888369511856,0,0,0
41,2019,Төв,68.1,4979.2,4582.4,0.01486120810055866,0,0,0
41,2020,Төв,115.6,4887.5,4979.2,0.023216580976863754,0,0,0
41,2021,Төв,200.4,4746,4887.5,0.04100255754475703,0,0,0
41,2022,Төв,41.8,5107.7,4746,0.008807416772018541,0,0,0
41,2023,Төв,198.3,4933,5107.7,0.0388237367112399,0,0,0
41,2024,Төв,843.1,4150.1,4933,0.17091019663490778,1,1,1
42,1991,Говьсүмбэр,13.7,93.8,NA,NA,NA,NA,NA
42,1992,Говьсүмбэр,8.4,100,93.8,0.08955223880597016,1,0,0
42,1993,Говьсүмбэр,5,105.3,100,0.05,1,0,0
42,1994,Говьсүмбэр,15.2,97.8,105.3,0.144349477682811,1,1,1
42,1995,Говьсүмбэр,5.2,103.1,97.8,0.053169734151329244,1,0,0
42,1996,Говьсүмбэр,1.8,110.7,103.1,0.01745877788554801,0,0,0
42,1997,Говьсүмбэр,7.3,117.8,110.7,0.06594399277326106,1,0,0
42,1998,Говьсүмбэр,0.9,135.7,117.8,0.007640067911714771,0,0,0
42,1999,Говьсүмбэр,3.6,136.5,135.7,0.02652910832719234,0,0,0
42,2000,Говьсүмбэр,12.9,112.5,136.5,0.0945054945054945,1,0,0
42,2001,Говьсүмбэр,49.2,65,112.5,0.43733333333333335,1,1,1
42,2002,Говьсүмбэр,0.6,80,65,0.00923076923076923,0,0,0
42,2003,Говьсүмбэр,0.1,107,80,0.00125,0,0,0
42,2004,Говьсүмбэр,0.2,129.4,107,0.001869158878504673,0,0,0
42,2005,Говьсүмбэр,0.3,155.9,129.4,0.00231839258114374,0,0,0
42,2006,Говьсүмбэр,1,170.3,155.9,0.006414368184733803,0,0,0
42,2007,Говьсүмбэр,0,188.7,170.3,0,0,0,0
42,2008,Говьсүмбэр,6.8,170.9,188.7,0.036036036036036036,0,0,0
42,2009,Говьсүмбэр,7.4,168.7,170.9,0.04330017554125219,0,0,0
42,2010,Говьсүмбэр,15.3,153.2,168.7,0.09069353882631892,1,0,0
42,2011,Говьсүмбэр,0.3,189.7,153.2,0.00195822454308094,0,0,0
42,2012,Говьсүмбэр,0.9,226.1,189.7,0.004744333157617291,0,0,0
42,2013,Говьсүмбэр,1.8,272.8,226.1,0.00796107916850951,0,0,0
42,2014,Говьсүмбэр,1.6,339.4,272.8,0.005865102639296188,0,0,0
42,2015,Говьсүмбэр,2,379.5,339.4,0.0058927519151443725,0,0,0
42,2016,Говьсүмбэр,14.7,397.9,379.5,0.03873517786561265,0,0,0
42,2017,Говьсүмбэр,2.9,438.4,397.9,0.007288263382759488,0,0,0
42,2018,Говьсүмбэр,39.5,427.5,438.4,0.09010036496350365,1,0,0
42,2019,Говьсүмбэр,5.7,452,427.5,0.013333333333333334,0,0,0
42,2020,Говьсүмбэр,14.7,451,452,0.03252212389380531,0,0,0
42,2021,Говьсүмбэр,39.7,432.2,451,0.08802660753880266,1,0,0
42,2022,Говьсүмбэр,2.5,464.3,432.2,0.005784359093012495,0,0,0
42,2023,Говьсүмбэр,4.9,450.1,464.3,0.010553521430109843,0,0,0
42,2024,Говьсүмбэр,144.7,290.7,450.1,0.3214841146411908,1,1,1
43,1991,Сэлэнгэ,25.7,500,NA,NA,NA,NA,NA
43,1992,Сэлэнгэ,25,481.9,500,0.05,1,0,0
43,1993,Сэлэнгэ,46.7,456.6,481.9,0.09690807221415232,1,0,1
43,1994,Сэлэнгэ,19.7,496.4,456.6,0.043144984669294784,0,0,0
43,1995,Сэлэнгэ,26,504.7,496.4,0.052377115229653506,1,0,0
43,1996,Сэлэнгэ,21.9,506.6,504.7,0.04339211412720428,0,0,0
43,1997,Сэлэнгэ,20,522.5,506.6,0.03947887879984208,0,0,0
43,1998,Сэлэнгэ,10.3,569.4,522.5,0.01971291866028708,0,0,0
43,1999,Сэлэнгэ,13.6,622.6,569.4,0.02388479100807868,0,0,0
43,2000,Сэлэнгэ,16.2,654.5,622.6,0.026019916479280435,0,0,0
43,2001,Сэлэнгэ,55.4,645.4,654.5,0.08464476699770818,1,0,0
43,2002,Сэлэнгэ,9.6,683.4,645.4,0.014874496436318562,0,0,0
43,2003,Сэлэнгэ,73.6,587,683.4,0.10769681006731051,1,1,1
43,2004,Сэлэнгэ,6.8,577.4,587,0.011584327086882453,0,0,0
43,2005,Сэлэнгэ,3.9,627.5,577.4,0.0067544163491513685,0,0,0
43,2006,Сэлэнгэ,2.5,774.4,627.5,0.00398406374501992,0,0,0
43,2007,Сэлэнгэ,1.5,1030.2,774.4,0.0019369834710743802,0,0,0
43,2008,Сэлэнгэ,1.3,1442.1,1030.2,0.0012618908949718502,0,0,0
43,2009,Сэлэнгэ,10.9,1510.5,1442.1,0.007558421746064767,0,0,0
43,2010,Сэлэнгэ,102.7,1265.6,1510.5,0.06799073154584574,1,0,0
43,2011,Сэлэнгэ,7.3,1260.9,1265.6,0.0057680151706700385,0,0,0
43,2012,Сэлэнгэ,9.3,1305.6,1260.9,0.007375684035212943,0,0,0
43,2013,Сэлэнгэ,6.5,1314.2,1305.6,0.004978553921568628,0,0,0
43,2014,Сэлэнгэ,3,1471.7,1314.2,0.002282757571145944,0,0,0
43,2015,Сэлэнгэ,8.2,1458.7,1471.7,0.005571787728477271,0,0,0
43,2016,Сэлэнгэ,3.3,1599.8,1458.7,0.0022622883389319254,0,0,0
43,2017,Сэлэнгэ,69.6,1509.9,1599.8,0.04350543817977247,0,0,0
43,2018,Сэлэнгэ,14.6,1540,1509.9,0.00966951453738658,0,0,0
43,2019,Сэлэнгэ,6.7,1682.5,1540,0.0043506493506493505,0,0,0
43,2020,Сэлэнгэ,5.9,1818.5,1682.5,0.0035066864784546806,0,0,0
43,2021,Сэлэнгэ,13.8,1886.7,1818.5,0.00758867198240308,0,0,0
43,2022,Сэлэнгэ,13.4,1912.3,1886.7,0.007102348015052737,0,0,0
43,2023,Сэлэнгэ,67.6,1769.4,1912.3,0.03535010197144799,0,0,0
43,2024,Сэлэнгэ,71.9,1602.5,1769.4,0.04063524358539618,0,0,0
44,1991,Дорноговь,21.2,890.9,NA,NA,NA,NA,NA
44,1992,Дорноговь,22.9,870.9,890.9,0.025704343921876753,0,0,0
44,1993,Дорноговь,43.7,810.4,870.9,0.0501779768056034,1,0,0
44,1994,Дорноговь,33.4,824.3,810.4,0.0412142152023692,0,0,0
44,1995,Дорноговь,12.8,886.2,824.3,0.015528327065388816,0,0,0
44,1996,Дорноговь,11.9,922.6,886.2,0.013428120063191154,0,0,0
44,1997,Дорноговь,33,963.2,922.6,0.03576848038153046,0,0,0
44,1998,Дорноговь,20.3,1017.9,963.2,0.021075581395348836,0,0,0
44,1999,Дорноговь,12.6,1110.2,1017.9,0.01237842617152962,0,0,0
44,2000,Дорноговь,75.3,1036.6,1110.2,0.06782561700594487,1,0,0
44,2001,Дорноговь,203,838.3,1036.6,0.19583252942311405,1,1,1
44,2002,Дорноговь,37.9,825.8,838.3,0.04521054515090063,0,0,0
44,2003,Дорноговь,12.5,926.5,825.8,0.015136837006539115,0,0,0
44,2004,Дорноговь,5.5,1018.5,926.5,0.0059363194819212085,0,0,0
44,2005,Дорноговь,31.4,971.1,1018.5,0.030829651448208147,0,0,0
44,2006,Дорноговь,131.7,712.4,971.1,0.13561940067964162,1,1,1
44,2007,Дорноговь,6.5,814.7,712.4,0.009124087591240877,0,0,0
44,2008,Дорноговь,14.6,932.7,814.7,0.017920707008714863,0,0,0
44,2009,Дорноговь,4,1076.9,932.7,0.004288624423716093,0,0,0
44,2010,Дорноговь,51.3,1056.8,1076.9,0.04763673507289441,0,0,0
44,2011,Дорноговь,5.3,1207.4,1056.8,0.005015140045420136,0,0,0
44,2012,Дорноговь,12.2,1327.9,1207.4,0.01010435646844459,0,0,0
44,2013,Дорноговь,9.2,1516.4,1327.9,0.0069282325476315975,0,0,0
44,2014,Дорноговь,7.3,1686.8,1516.4,0.00481403323661303,0,0,0
44,2015,Дорноговь,14.4,1801.2,1686.8,0.008536874555371117,0,0,0
44,2016,Дорноговь,118,1752.9,1801.2,0.0655118809682434,1,0,0
44,2017,Дорноговь,5.6,2001.6,1752.9,0.003194705915910776,0,0,0
44,2018,Дорноговь,18.9,2148.1,2001.6,0.009442446043165468,0,0,0
44,2019,Дорноговь,8.7,2404.2,2148.1,0.004050090777896745,0,0,0
44,2020,Дорноговь,11,2551.5,2404.2,0.004575326511937443,0,0,0
44,2021,Дорноговь,37.4,2706.8,2551.5,0.014658044287673916,0,0,0
44,2022,Дорноговь,5.6,2909.7,2706.8,0.002068863602778188,0,0,0
44,2023,Дорноговь,158.7,2294.8,2909.7,0.05454170533044644,1,0,0
44,2024,Дорноговь,682.7,1452.2,2294.8,0.2974986926965313,1,1,1
45,1991,Дархан-Уул,4.1,137.3,NA,NA,NA,NA,NA
45,1992,Дархан-Уул,6.7,145.5,137.3,0.04879825200291332,0,0,0
45,1993,Дархан-Уул,12.4,130.4,145.5,0.0852233676975945,1,0,0
45,1994,Дархан-Уул,3.1,139.5,130.4,0.023773006134969323,0,0,0
45,1995,Дархан-Уул,12.2,138.6,139.5,0.08745519713261649,1,0,0
45,1996,Дархан-Уул,7.4,137.1,138.6,0.0533910533910534,1,0,0
45,1997,Дархан-Уул,6.2,136.8,137.1,0.04522246535375639,0,0,0
45,1998,Дархан-Уул,2.4,168.2,136.8,0.017543859649122806,0,0,0
45,1999,Дархан-Уул,4,179.4,168.2,0.023781212841854936,0,0,0
45,2000,Дархан-Уул,5,194.5,179.4,0.027870680044593088,0,0,0
45,2001,Дархан-Уул,17.4,179.7,194.5,0.08946015424164523,1,0,0
45,2002,Дархан-Уул,1.7,166,179.7,0.009460211463550363,0,0,0
45,2003,Дархан-Уул,13,122.2,166,0.0783132530120482,1,0,0
45,2004,Дархан-Уул,0.7,125.1,122.2,0.0057283142389525366,0,0,0
45,2005,Дархан-Уул,0.5,142.9,125.1,0.003996802557953637,0,0,0
45,2006,Дархан-Уул,0.3,180.2,142.9,0.002099370188943317,0,0,0
45,2007,Дархан-Уул,0.3,230.4,180.2,0.0016648168701442843,0,0,0
45,2008,Дархан-Уул,0.2,345.3,230.4,8.680555555555556e-4,0,0,0
45,2009,Дархан-Уул,1.9,361.5,345.3,0.005502461627570229,0,0,0
45,2010,Дархан-Уул,46.1,249.8,361.5,0.12752420470262793,1,1,1
45,2011,Дархан-Уул,2.3,256.8,249.8,0.00920736589271417,0,0,0
45,2012,Дархан-Уул,2.1,268.4,256.8,0.008177570093457943,0,0,0
45,2013,Дархан-Уул,3.4,279.1,268.4,0.012667660208643816,0,0,0
45,2014,Дархан-Уул,1.6,324.2,279.1,0.00573271228950197,0,0,0
45,2015,Дархан-Уул,3.7,288.4,324.2,0.011412708204811845,0,0,0
45,2016,Дархан-Уул,1.6,324.2,288.4,0.005547850208044384,0,0,0
45,2017,Дархан-Уул,19.1,310.9,324.2,0.05891425046267736,1,0,0
45,2018,Дархан-Уул,3.7,306,310.9,0.01190093277581216,0,0,0
45,2019,Дархан-Уул,0.9,347.4,306,0.0029411764705882353,0,0,0
45,2020,Дархан-Уул,2.3,360.6,347.4,0.006620610247553253,0,0,0
45,2021,Дархан-Уул,3,355.3,360.6,0.008319467554076539,0,0,0
45,2022,Дархан-Уул,2.9,313.2,355.3,0.008162116521249648,0,0,0
45,2023,Дархан-Уул,28.5,261.3,313.2,0.09099616858237548,1,0,0
45,2024,Дархан-Уул,6.4,252.3,261.3,0.024492920015308076,0,0,0
46,1991,Өмнөговь,19.4,927.9,NA,NA,NA,NA,NA
46,1992,Өмнөговь,34.2,900,927.9,0.03685741998060136,0,0,0
46,1993,Өмнөговь,49.4,908.3,900,0.05488888888888889,1,0,0
46,1994,Өмнөговь,13,1044.5,908.3,0.014312451833094793,0,0,0
46,1995,Өмнөговь,12.6,1203.5,1044.5,0.012063188128291049,0,0,0
46,1996,Өмнөговь,17.4,1320.8,1203.5,0.014457831325301203,0,0,0
46,1997,Өмнөговь,14.4,1508.4,1320.8,0.010902483343428226,0,0,0
