b,gamma_boot,beta_low_boot,beta_high_boot,beta_diff_boot,N_boot,N_low_boot,N_high_boot,warning_flag,failed_flag,warning_note
454,20.07440944585288,0.09071539471669449,0.09427181358301523,0.003556418866320743,2378,1226,1152,FALSE,FALSE,
455,18.966049777269326,0.06258040432399209,0.08146505316678346,0.01888464884279137,2647,1233,1414,FALSE,FALSE,
456,19.60033787245687,0.08586925220778191,0.10662196253040651,0.0207527103226246,3367,1289,2078,FALSE,FALSE,
457,19.27869384387977,0.06984632128111357,0.10600390652876727,0.03615758524765371,3297,1020,2277,FALSE,FALSE,
458,19.61182193062687,0.08600062313667449,0.11074545008278527,0.024744826946110784,3293,1056,2237,FALSE,FALSE,
459,25.31757881017335,0.0834361593166942,0.12251979632250214,0.03908363700580794,2755,2330,425,FALSE,FALSE,
460,19.805350829047185,0.11440046766747725,0.12530586735904153,0.010905399691564288,3840,1297,2543,FALSE,FALSE,
461,20.666171136965765,0.09084525250965264,0.08035761438388031,-0.01048763812577233,3049,1467,1582,FALSE,FALSE,
462,19.870365823828326,0.0881159289608431,0.10954753859648547,0.021431609635642376,2812,1177,1635,FALSE,FALSE,
463,19.350678307200045,0.07973756991523244,0.10080303970629122,0.021065469791058777,3254,1134,2120,FALSE,FALSE,
464,16.9105799534993,0.09923903660032965,0.11207762536323962,0.01283858876290997,2816,318,2498,FALSE,FALSE,
465,25.31757881017335,0.10796233168502162,0.11911040562605454,0.011148073941032927,2661,2303,358,FALSE,FALSE,
466,25.460230048124227,0.0765485252988933,0.11915480176587512,0.04260627646698181,2631,2200,431,FALSE,FALSE,
467,25.19020593306931,0.10931960857087805,0.11577797320574884,0.006458364634870789,3087,2592,495,FALSE,FALSE,
468,18.067986634480178,0.10145278835683233,0.11761255217282064,0.016159763815988312,3220,679,2541,FALSE,FALSE,
469,19.60033787245687,0.09657027564008105,0.11366465447630898,0.017094378836227928,3549,728,2821,FALSE,FALSE,
470,19.806769563020094,0.10083035528119916,0.12932996102271924,0.02849960574152008,3139,1455,1684,FALSE,FALSE,
471,20.20844332415158,0.07174625485920395,0.08008617419017011,0.008339919330966158,2320,1138,1182,FALSE,FALSE,
472,25.19020593306931,0.11230913598690018,0.14152165212774187,0.029212516140841693,2809,2175,634,FALSE,FALSE,
473,25.362555483357653,0.09595505520227104,0.13836242119105102,0.04240736598877998,2467,2071,396,FALSE,FALSE,
474,19.60033787245687,0.08190529085403915,0.11445123678007836,0.03254594592603921,3547,1013,2534,FALSE,FALSE,
475,19.61182193062687,0.09310295950467118,0.10022303660615517,0.00712007710148399,2879,902,1977,FALSE,FALSE,
476,19.05250472281936,0.08042124209410362,0.10177578017346589,0.021354538079362273,4019,1199,2820,FALSE,FALSE,
477,17.680555244142315,0.0957762288991315,0.11066067557917732,0.01488444668004582,2810,397,2413,FALSE,FALSE,
478,19.806769563020094,0.11252363117043042,0.12232830262305901,0.009804671452628588,4266,1264,3002,FALSE,FALSE,
479,26.175131249606352,0.11094620218342476,0.15882870560567997,0.04788250342225521,2236,1982,254,FALSE,FALSE,
480,25.878803292112114,0.10824411649146343,0.12590852403167924,0.01766440754021581,2489,2199,290,FALSE,FALSE,
481,25.31757881017335,0.0912661885066331,0.12043589586687603,0.029169707360242936,3307,2862,445,FALSE,FALSE,
482,19.456588301228333,0.09576083430249675,0.11337263756857882,0.01761180326608207,3165,1076,2089,FALSE,FALSE,
483,17.505667323282474,0.07270464373003,0.10667147805635421,0.03396683432632422,2515,264,2251,FALSE,FALSE,
484,19.805350829047185,0.08236122984788534,0.11854411364591831,0.03618288379803297,3119,1231,1888,FALSE,FALSE,
485,19.61182193062687,0.09225581811722253,0.11355811512045667,0.021302297003234147,4651,1052,3599,FALSE,FALSE,
486,19.806769563020094,0.09525760727707817,0.12068052850837135,0.02542292123129318,3181,1215,1966,FALSE,FALSE,
487,19.350678307200045,0.07479797242839636,0.10791217502386649,0.03311420259547013,3269,916,2353,FALSE,FALSE,
488,18.96672143576005,0.05989556583482604,0.10994383035628963,0.05004826452146359,3185,842,2343,FALSE,FALSE,
489,19.61182193062687,0.09555041412838962,0.11520686622948192,0.019656452101092306,2972,1081,1891,FALSE,FALSE,
490,19.12177975172682,0.06611882561010257,0.10102182382871269,0.03490299821861012,3207,1084,2123,FALSE,FALSE,
491,19.806769563020094,0.09288816143092324,0.11542147609900776,0.022533314668084517,2828,805,2023,FALSE,FALSE,
492,26.175131249606352,0.11438557977883719,0.15106874726261718,0.03668316748377999,2432,2109,323,FALSE,FALSE,
493,19.805350829047185,0.10871172780324372,0.11433560749197591,0.005623879688732195,3897,1506,2391,FALSE,FALSE,
494,19.12177975172682,0.08111294513709852,0.10440786017702564,0.023294915039927117,3262,911,2351,FALSE,FALSE,
495,18.96672143576005,0.07859750883225439,0.10855568143972712,0.02995817260747273,4233,1404,2829,FALSE,FALSE,
496,19.12177975172682,0.07772092597662722,0.11605857693398329,0.03833765095735607,3313,869,2444,FALSE,FALSE,
497,22.572146235469603,0.10725931114656295,0.11788277376271225,0.010623462616149298,3859,2343,1516,FALSE,FALSE,
498,19.789645866972208,0.14206464692129858,0.1473775243058103,0.005312877384511722,2202,803,1399,FALSE,FALSE,
499,17.51152107801462,0.09596078580941159,0.11357395993488394,0.01761317412547235,3149,338,2811,FALSE,FALSE,
500,19.60033787245687,0.09131655428797222,0.10830023532126962,0.016983681033297393,3428,1133,2295,FALSE,FALSE,
501,19.27869384387977,0.08593141754863275,0.097960628621557,0.012029211072924248,3229,1025,2204,FALSE,FALSE,
502,18.96672143576005,0.07892510514083129,0.11822266383119728,0.039297558690366,3186,574,2612,FALSE,FALSE,
503,25.120597008070924,0.10738472308759878,0.1232139706223259,0.01582924753472713,3267,2767,500,FALSE,FALSE,
504,25.19020593306931,0.09528500967967657,0.16617322497641107,0.0708882152967345,2333,2073,260,FALSE,FALSE,
505,19.60033787245687,0.1078529920476897,0.11967234522254881,0.011819353174859118,2873,725,2148,FALSE,FALSE,
506,19.27869384387977,0.07496110556343039,0.11279921426431389,0.0378381087008835,2840,868,1972,FALSE,FALSE,
507,25.19020593306931,0.08847120769047033,0.1476704094942887,0.059199201803818366,2129,1841,288,FALSE,FALSE,
508,23.21484231831287,0.11462367903756544,0.11385350074876859,-7.701782887968578e-4,3468,2447,1021,FALSE,FALSE,
509,19.843845656610355,0.08479519014520204,0.1289185634893728,0.04412337334417077,2194,790,1404,FALSE,FALSE,
510,24.702201472285708,0.09045816881185413,0.12520112580248088,0.03474295699062675,2733,2013,720,FALSE,FALSE,
511,25.460230048124227,0.0854861961037337,0.13923352419329743,0.05374732808956373,2411,2165,246,FALSE,FALSE,
512,19.12177975172682,0.07413433440331382,0.09328388259703642,0.019149548193722596,3567,1463,2104,FALSE,FALSE,
513,19.12177975172682,0.06910585423555168,0.1090525506677934,0.03994669643224172,3079,1060,2019,FALSE,FALSE,
514,24.758719861626428,0.09762150087559521,0.11472336591692081,0.017101865041325603,3015,2500,515,FALSE,FALSE,
515,25.362555483357653,0.08380880971894583,0.12229298826154161,0.03848417854259578,2338,1953,385,FALSE,FALSE,
516,19.114821429988513,0.10946765376361633,0.11607855278719659,0.006610899023580252,3620,606,3014,FALSE,FALSE,
517,19.61182193062687,0.0783062795262059,0.10711816444384634,0.028811884917640432,3855,1089,2766,FALSE,FALSE,
518,17.505667323282474,0.09462283529905846,0.11090567117823662,0.016282835879178156,2328,344,1984,FALSE,FALSE,
519,19.806769563020094,0.10369349606160516,0.1128108884571009,0.009117392395495735,3502,1383,2119,FALSE,FALSE,
520,19.806769563020094,0.08170060552612451,0.10839537526560802,0.02669476973948351,3172,1181,1991,FALSE,FALSE,
521,25.31757881017335,0.07659647942917336,0.10127059986420028,0.024674120435026925,2551,2284,267,FALSE,FALSE,
522,25.31757881017335,0.09369426375112498,0.1291250211803321,0.03543075742920711,1998,1585,413,FALSE,FALSE,
523,20.483043557998826,0.06445863428627202,0.07516127661299521,0.010702642326723188,2632,1647,985,FALSE,FALSE,
524,17.71428586604627,0.07068036505431481,0.07770250901559496,0.007022143961280147,2561,542,2019,FALSE,FALSE,
525,22.393504087892072,0.11615954492448191,0.11658245709510125,4.229121706193356e-4,2522,1608,914,FALSE,FALSE,
526,19.456588301228333,0.08574649799966377,0.09663574570502775,0.01088924770536398,2964,941,2023,FALSE,FALSE,
527,19.806769563020094,0.09515159268140687,0.11422479157679097,0.0190731988953841,3089,1151,1938,FALSE,FALSE,
528,20.152447068482374,0.08349407213273431,0.10563364784340933,0.022139575710675014,2296,914,1382,FALSE,FALSE,
529,17.51152107801462,0.09944239070946248,0.11649122982855761,0.017048839119095133,2898,389,2509,FALSE,FALSE,
530,19.61182193062687,0.08716173165068672,0.11357143777334737,0.02640970612266065,3218,1252,1966,FALSE,FALSE,
531,18.201891552865302,0.11834733552561871,0.13581621753368378,0.017468882008065068,2867,371,2496,FALSE,FALSE,
532,19.806769563020094,0.11287749586563633,0.1273813574634074,0.014503861597771062,3009,1323,1686,FALSE,FALSE,
533,22.073219516580043,0.08782875547591404,0.12477898341978283,0.03695022794386879,2509,1609,900,FALSE,FALSE,
534,18.96672143576005,0.086307051031953,0.10912521663394531,0.022818165601992305,3141,1048,2093,FALSE,FALSE,
535,19.27869384387977,0.09720056211217526,0.12012905361293393,0.022928491500758666,2920,766,2154,FALSE,FALSE,
536,19.27869384387977,0.07418181234360313,0.10986987662594204,0.03568806428233891,3834,854,2980,FALSE,FALSE,
537,18.96672143576005,0.06452662802975835,0.11442666257520485,0.0499000345454465,3208,939,2269,FALSE,FALSE,
538,24.52794824130447,0.11886382587510957,0.12456925491366291,0.005705429038553339,3773,2903,870,FALSE,FALSE,
539,25.362555483357653,0.087233364959440507,0.11523185488884283,0.02799848992940232,3497,3058,439,FALSE,FALSE,
540,25.31757881017335,0.0931703241831172,0.12736525100611262,0.03419492682299542,2856,2397,459,FALSE,FALSE,
541,17.505667323282474,0.07306125836761859,0.09754535938013087,0.024484101012512277,3428,368,3060,FALSE,FALSE,
542,19.456588301228333,0.07292019666323232,0.11123217998066567,0.03831198331743335,3584,919,2665,FALSE,FALSE,
543,25.878803292112114,0.07379264819014295,0.11386171599340572,0.040069067803262776,2362,2033,329,FALSE,FALSE,
544,18.96672143576005,0.0812239077583389,0.11498711475932204,0.033763207000983134,3150,890,2260,FALSE,FALSE,
545,25.617827770802275,0.09602932899676672,0.1370151769128086,0.04098584791604187,2550,2296,254,FALSE,FALSE,
546,19.843845656610355,0.0638762338558232,0.08061229921123535,0.016736065355412152,2474,1029,1445,FALSE,FALSE,
547,19.61182193062687,0.08048688364260223,0.11476820497720872,0.034281321334606485,5171,936,4235,FALSE,FALSE,
548,19.789645866972208,0.07407134435955848,0.10713391349358117,0.033062569134022696,3048,1297,1751,FALSE,FALSE,
549,21.373500259307033,0.09122178749476312,0.10567521062316221,0.01445342312839909,2521,1194,1327,FALSE,FALSE,
550,19.806769563020094,0.09502292463307177,0.1300482379535206,0.035025313320448836,3159,1239,1920,FALSE,FALSE,
551,19.806769563020094,0.09949611547426794,0.12054194705554881,0.02104583158128087,2724,1206,1518,FALSE,FALSE,
552,19.117776582772898,0.0704601736874084,0.10828547435477194,0.037825300667363546,3958,1076,2882,FALSE,FALSE,
553,19.806769563020094,0.08438902738647457,0.12394328694606149,0.03955425955958693,2882,1085,1797,FALSE,FALSE,
554,25.31757881017335,0.09430525666604589,0.11746991736249912,0.023164660696453232,3275,2762,513,FALSE,FALSE,
555,19.79655399464085,0.08407113786131495,0.1049995188293357,0.020928380968020743,4944,1707,3237,FALSE,FALSE,
556,25.31757881017335,0.050373724036683803,0.0863231298850811,0.0359494058483973,2534,2285,249,FALSE,FALSE,
557,18.96672143576005,0.06544015702231182,0.10273289999836761,0.037292742976055795,2846,443,2403,FALSE,FALSE,
558,25.19020593306931,0.11594066230909955,0.15139118896314208,0.035450526654042525,2123,1838,285,FALSE,FALSE,
559,26.175131249606352,0.09672770220082216,0.11386488194785518,0.01713717974703302,3551,3151,400,FALSE,FALSE,
560,19.27869384387977,0.07960257504316251,0.11039085033444766,0.030788275291285153,3974,1240,2734,FALSE,FALSE,
561,19.215903415629818,0.0960398871263114,0.12642874546327992,0.030388858336968527,2503,1001,1502,FALSE,FALSE,
562,19.806769563020094,0.1005340548608378,0.12380060866506484,0.02326655380422704,3964,1374,2590,FALSE,FALSE,
563,19.12177975172682,0.07270222411213814,0.11015124825173608,0.03744902413959794,4424,914,3510,FALSE,FALSE,
564,19.805350829047185,0.09349937346185169,0.12102743111489557,0.027528057653043878,2837,1115,1722,FALSE,FALSE,
565,19.61182193062687,0.08557309730049496,0.11847773722132025,0.03290463992082529,3470,370,3100,FALSE,FALSE,
566,19.27869384387977,0.08114408344884809,0.09467583405042991,0.013531750601581821,2856,1419,1437,FALSE,FALSE,
567,24.52794824130447,0.1222033014590398,0.1452959805601428,0.023092679101103006,2218,1742,476,FALSE,FALSE,
568,25.362555483357653,0.0842467892038322,0.1172593715150151,0.0330125823111829,3539,3160,379,FALSE,FALSE,
569,19.789645866972208,0.10469086094928308,0.1381439613222874,0.03345310037300432,2135,1059,1076,FALSE,FALSE,
570,21.373500259307033,0.05415084423371898,0.1041134398100413,0.04996259557632232,2618,1371,1247,FALSE,FALSE,
571,25.31757881017335,0.07404362739166387,0.0946302384507764,0.020586611059112525,3246,2721,525,FALSE,FALSE,
572,19.215903415629818,0.08651996223960937,0.10536376789091814,0.018843805651308776,3233,827,2406,FALSE,FALSE,
573,19.61182193062687,0.08076061673936913,0.10064163468398124,0.01988101794461211,2873,1053,1820,FALSE,FALSE,
574,19.870365823828326,0.06481524095908187,0.0815493155846064,0.016734074625524537,2764,1492,1272,FALSE,FALSE,
575,25.766148230117075,0.08963046222752613,0.1269259796417188,0.03729551741419268,2150,1819,331,FALSE,FALSE,
576,17.680555244142315,0.10621785402141937,0.10894425320314916,0.0027263991817297883,3694,416,3278,FALSE,FALSE,
577,19.805350829047185,0.09246523010915392,0.11453597181330796,0.022070741704154045,5101,1534,3567,FALSE,FALSE,
578,23.76670000168204,0.10504416796306598,0.13765445031177642,0.03261028234871044,2097,1438,659,FALSE,FALSE,
579,25.749170875695366,0.09941293856046039,0.08659166393468931,-0.012821274625771081,2315,2096,219,FALSE,FALSE,
580,25.19020593306931,0.11420412117942647,0.11446597838175618,2.6185720232971277e-4,2965,2481,484,FALSE,FALSE,
581,18.966049777269326,0.06491090014103655,0.11749619130192465,0.0525852911608881,4101,994,3107,FALSE,FALSE,
582,19.806769563020094,0.0974712367994262,0.11618980257163115,0.01871856577220496,3041,1309,1732,FALSE,FALSE,
583,25.362555483357653,0.08583438276649649,0.15483902789694642,0.06900464513044993,2650,2396,254,FALSE,FALSE,
584,17.676530414483203,0.08014942828374334,0.106581073892685,0.02643164560894165,3222,352,2870,FALSE,FALSE,
585,18.00388453040844,0.09478801389969843,0.11738264490835956,0.02259463100866113,3056,382,2674,FALSE,FALSE,
586,19.789645866972208,0.07464072954485095,0.10238737958577501,0.027746650040924067,3693,1536,2157,FALSE,FALSE,
587,19.806769563020094,0.08949640218574229,0.11661216886194001,0.027115766676197722,5006,1642,3364,FALSE,FALSE,
588,18.015636323033718,0.08848874477903738,0.09132799902926823,0.0028392542502308493,2184,480,1704,FALSE,FALSE,
589,19.12177975172682,0.08845047180312438,0.11123546318964969,0.022784991386525316,3855,1024,2831,FALSE,FALSE,
590,19.870365823828326,0.06940614638345062,0.089235850128761,0.019829703745310373,2317,1208,1109,FALSE,FALSE,
591,19.806769563020094,0.08486968296239328,0.11855014474378807,0.03368046178139479,3165,1402,1763,FALSE,FALSE,
592,19.27869384387977,0.0726025974886417,0.09840347167433268,0.025800874185690978,3182,1210,1972,FALSE,FALSE,
593,19.805350829047185,0.09587554949516026,0.11811016017084813,0.02223461067568787,4433,1316,3117,FALSE,FALSE,
594,24.96122663557223,0.08486674796886073,0.1164884525243564,0.031621704555495664,1965,1498,467,FALSE,FALSE,
595,19.805350829047185,0.11124916448331776,0.11410560766632574,0.002856443183007984,2630,1037,1593,FALSE,FALSE,
596,19.12177975172682,0.07756120494239258,0.10019259301360588,0.0226313880712133,3387,1015,2372,FALSE,FALSE,
597,21.827839764711047,0.08680795692122642,0.1264979311585294,0.03968997423730297,2711,1409,1302,FALSE,FALSE,
598,25.362555483357653,0.08261847498408811,0.11287084377910035,0.03025236879501224,2281,1793,488,FALSE,FALSE,
599,19.806769563020094,0.10185795342306048,0.11359038530210969,0.01173243187904921,3074,1213,1861,FALSE,FALSE,
600,19.805350829047185,0.08394956561683467,0.12642647738069343,0.04247691176385876,3135,1040,2095,FALSE,FALSE,
601,19.806769563020094,0.0917313845580581,0.12056104017076072,0.02882965561270262,3165,1320,1845,FALSE,FALSE,
602,25.31757881017335,0.12259909539856254,0.15506537938795678,0.032466283989394246,2683,2144,539,FALSE,FALSE,
603,25.161314330815753,0.08842116440891727,0.16067403898107724,0.07225287457215997,2718,2383,335,FALSE,FALSE,
604,19.12177975172682,0.05188694806898409,0.09768187654766755,0.04579492847868346,3246,977,2269,FALSE,FALSE,
605,19.806769563020094,0.0870654879600203,0.11165225479783437,0.024586766837814078,3584,1424,2160,FALSE,FALSE,
606,19.843845656610355,0.08838234880264834,0.13444672645639888,0.04606437765375054,2095,888,1207,FALSE,FALSE,
607,19.12177975172682,0.0669447829831938,0.09953849225876982,0.03259370927557602,4055,1189,2866,FALSE,FALSE,
608,19.350678307200045,0.09535966536727433,0.12115112479831351,0.02579145943103918,3549,853,2696,FALSE,FALSE,
609,18.81848932190445,0.058734523580700665,0.06429982555347112,0.005565301972770456,2630,891,1739,FALSE,FALSE,
610,19.350678307200045,0.0817873603577096,0.1109827377210786,0.029195377363368996,3342,962,2380,FALSE,FALSE,
611,25.460230048124227,0.07987228309542559,0.09253546704124918,0.012663183945823595,2474,2224,250,FALSE,FALSE,
612,19.843845656610355,0.0932165328025231,0.14337547701740533,0.050158944214882234,2058,832,1226,FALSE,FALSE,
613,21.373500259307033,0.05434055572220071,0.07862294213778108,0.024282386415580372,2893,2033,860,FALSE,FALSE,
614,22.572146235469603,0.10200423966601738,0.1325684400689979,0.030564200402980524,2637,1559,1078,FALSE,FALSE,
615,22.439071936874825,0.0926222378512605,0.11800599088476947,0.02538375303350897,2315,1315,1000,FALSE,FALSE,
616,19.806769563020094,0.09051915475138457,0.11220727553738352,0.02168812078599895,3582,1124,2458,FALSE,FALSE,
617,18.966049777269326,0.07125030693507084,0.11003347615927672,0.03878316922420588,3938,1220,2718,FALSE,FALSE,
618,19.61182193062687,0.10782340816264291,0.12169902662595056,0.013875618463307648,3019,856,2163,FALSE,FALSE,
619,16.857084150440357,0.09170959358666023,0.12673393674209038,0.035024343155430154,2000,205,1795,FALSE,FALSE,
620,19.806769563020094,0.08933774569207083,0.10822269986881121,0.01888495417674038,4654,1310,3344,FALSE,FALSE,
621,19.61182193062687,0.08809020346180943,0.11291346430208751,0.024823260840278083,4383,776,3607,FALSE,FALSE,
622,25.19020593306931,0.1069697053016475,0.14102467124507062,0.034054965943423124,2975,2559,416,FALSE,FALSE,
623,25.299559964028415,0.09925137999927645,0.1379045510087559,0.038653171009479445,3364,2814,550,FALSE,FALSE,
624,19.12177975172682,0.07353520027778368,0.10817250617170111,0.03463730589391743,3921,1027,2894,FALSE,FALSE,
625,19.27869384387977,0.07213755738256337,0.10739785336174404,0.035260295979180664,3218,997,2221,FALSE,FALSE,
626,17.680555244142315,0.1011606571241831,0.1152016202926014,0.01404096316841831,3718,452,3266,FALSE,FALSE,
627,19.806769563020094,0.09534692331699923,0.10650439177111017,0.011157468454110933,3108,1268,1840,FALSE,FALSE,
628,19.350678307200045,0.07504864846956186,0.10113956605604513,0.02609091758648327,3268,1174,2094,FALSE,FALSE,
629,19.806769563020094,0.11341885716794725,0.12599621919571377,0.01257736202776652,3056,1128,1928,FALSE,FALSE,
630,22.439071936874825,0.11961855017899999,0.11644929548000946,-0.0031692546989905285,4353,2912,1441,FALSE,FALSE,
631,25.19020593306931,0.11298916358249379,0.12710132070812402,0.014112157125630229,2846,2441,405,FALSE,FALSE,
632,19.60033787245687,0.07111203070376626,0.11072157942243616,0.039609548718669896,4687,1230,3457,FALSE,FALSE,
633,19.806769563020094,0.1047055759660984,0.11549376309367566,0.010788187127577259,3376,1399,1977,FALSE,FALSE,
634,19.60033787245687,0.09032078662950488,0.10672167196782409,0.01640088533831921,2861,1164,1697,FALSE,FALSE,
635,18.81848932190445,0.06635534731047552,0.08898450115345494,0.02262915384297942,2414,845,1569,FALSE,FALSE,
636,19.805350829047185,0.10011876061262272,0.11338944739188117,0.013270686779258453,3001,1227,1774,FALSE,FALSE,
637,25.617827770802275,0.1016038961708588,0.13235930464030676,0.030755408469447965,2829,2473,356,FALSE,FALSE,
638,19.350678307200045,0.07427703235323391,0.1080273348515037,0.033750302498269796,3692,1098,2594,FALSE,FALSE,
639,19.350678307200045,0.09814952297924173,0.10933630558924902,0.011186782610007287,3288,1024,2264,FALSE,FALSE,
640,19.806769563020094,0.11365378834524664,0.11844282831424847,0.004789039969001832,3717,1164,2553,FALSE,FALSE,
641,24.758719861626428,0.11180552614939183,0.12276585087942543,0.010960324730033597,3048,2454,594,FALSE,FALSE,
642,25.362555483357653,0.11379996649752397,0.15367578956135752,0.039875823063833554,2214,1987,227,FALSE,FALSE,
643,23.721299524578214,0.08330850417096258,0.1067113114772031,0.023402807306240517,2469,1813,656,FALSE,FALSE,
644,21.102544755879357,0.0751136228869628,0.10551684663354806,0.03040322374658526,2415,1449,966,FALSE,FALSE,
645,20.07440944585288,0.09441521791353343,0.1260952686344614,0.031680050720927985,2499,1352,1147,FALSE,FALSE,
646,19.806769563020094,0.0794590377716513,0.12290730079977169,0.043448263028120396,3512,1189,2323,FALSE,FALSE,
647,19.61182193062687,0.08067917553879339,0.10368824790589817,0.023009072367104783,3172,917,2255,FALSE,FALSE,
648,20.152447068482374,0.11437599271401284,0.13075464507048284,0.01637865235647,2150,968,1182,FALSE,FALSE,
649,25.19020593306931,0.1162236337126716,0.12148844224413874,0.005264808531467144,3811,3165,646,FALSE,FALSE,
650,19.350678307200045,0.08066002781148876,0.11532755910156281,0.03466753129007405,4404,892,3512,FALSE,FALSE,
651,18.96672143576005,0.08608009685039006,0.11180305374817127,0.025722956897781216,3017,820,2197,FALSE,FALSE,
652,19.79655399464085,0.10125991822494661,0.12908693761921836,0.02782701939427175,2932,1138,1794,FALSE,FALSE,
653,25.137091096616988,0.10481102341702345,0.13875045085750845,0.033939427440485004,2336,2082,254,FALSE,FALSE,
654,16.857084150440357,0.028548642687166725,0.07843698069285926,0.049888338005692534,2202,271,1931,FALSE,FALSE,
655,25.31757881017335,0.08063523645295184,0.11432567979770289,0.03369044334475105,1972,1741,231,FALSE,FALSE,
656,18.96672143576005,0.07377996799969805,0.1203246751286162,0.046544707128918145,3120,854,2266,FALSE,FALSE,
657,21.866523987062436,0.0952958253552082,0.11022968534229449,0.014933859987086295,2375,1498,877,FALSE,FALSE,
658,19.60033787245687,0.09849327891621604,0.11646260500564516,0.017969326089429125,3912,975,2937,FALSE,FALSE,
659,19.61182193062687,0.07880523429223048,0.1019938352747745,0.023188600982544022,3173,1255,1918,FALSE,FALSE,
660,25.19020593306931,0.11431650227552607,0.12618576612742172,0.011869263851895642,2852,2425,427,FALSE,FALSE,
661,19.870365823828326,0.06783264647151847,0.08254109444448943,0.014708447972970953,2175,950,1225,FALSE,FALSE,
662,19.60033787245687,0.07544658005486213,0.11322960916339858,0.03778302910853645,3872,938,2934,FALSE,FALSE,
663,19.806769563020094,0.07632767627196517,0.10836750184885449,0.03203982557688932,2910,1185,1725,FALSE,FALSE,
664,19.843845656610355,0.09117232510135265,0.1325972966671352,0.041424971565782565,2165,860,1305,FALSE,FALSE,
665,19.806769563020094,0.10716147536934102,0.11916481346948424,0.012003338100143215,3533,1214,2319,FALSE,FALSE,
666,25.19020593306931,0.09200736799776583,0.11513405182138126,0.02312668382361542,1988,1588,400,FALSE,FALSE,
667,19.60033787245687,0.10127236742070919,0.11357807592844381,0.012305708507734617,3355,1122,2233,FALSE,FALSE,
668,24.758719861626428,0.10738264364820516,0.1366392062553391,0.02925656260713394,2224,1679,545,FALSE,FALSE,
669,18.96672143576005,0.06935242153454532,0.10470353646469961,0.03535111493015429,3062,943,2119,FALSE,FALSE,
670,19.61182193062687,0.0968637746850769,0.11336092759391171,0.016497152908834814,4452,965,3487,FALSE,FALSE,
671,19.61182193062687,0.09801179934664093,0.11207051396775072,0.014058714621109789,3975,1048,2927,FALSE,FALSE,
672,23.980983050168934,0.059202512162888396,0.08189108580514687,0.022688573642258472,2321,1900,421,FALSE,FALSE,
673,17.47327139887104,0.08384493611614706,0.10387511734215298,0.020030181226005916,3581,627,2954,FALSE,FALSE,
674,19.61182193062687,0.09920727871024823,0.11441918834970044,0.015211909639452209,3927,1150,2777,FALSE,FALSE,
675,25.31757881017335,0.07163500009249359,0.11595303836814222,0.04431803827564863,2639,2302,337,FALSE,FALSE,
676,21.102544755879357,0.08328574094278011,0.1142613305189162,0.03097558957613608,2115,1196,919,FALSE,FALSE,
677,19.806769563020094,0.09064212400828003,0.1151440699204351,0.02450194591215507,3275,1436,1839,FALSE,FALSE,
678,21.4425267369086,0.10319077446929396,0.10925934962355163,0.006068575154257669,2855,1573,1282,FALSE,FALSE,
679,17.71428586604627,0.07829517504583536,0.10964557613365292,0.03135040108781756,4032,521,3511,FALSE,FALSE,
680,21.373500259307033,0.08686068502617732,0.11228751655074778,0.025426831524570467,2384,1131,1253,FALSE,FALSE,
681,19.806769563020094,0.08872006573720012,0.1228096166630251,0.03408955092582498,3264,1240,2024,FALSE,FALSE,
682,19.806769563020094,0.07783252982704653,0.11019526410732704,0.03236273428028051,2784,999,1785,FALSE,FALSE,
683,18.851783549948102,0.09804034825515551,0.1159237803338582,0.017883432078702688,3855,699,3156,FALSE,FALSE,
684,25.31757881017335,0.09144186076973701,0.11118366069728336,0.01974179992754635,3299,2962,337,FALSE,FALSE,
685,19.60033787245687,0.10817033638713436,0.11952655032733174,0.011356213940197382,4222,809,3413,FALSE,FALSE,
686,19.60033787245687,0.08393265199732151,0.10025698750336519,0.016324335506043675,3421,1456,1965,FALSE,FALSE,
687,19.806769563020094,0.0744062484257503,0.10515216304823487,0.030745914622484563,3686,1420,2266,FALSE,FALSE,
688,19.61182193062687,0.07338606195882265,0.11099482413878003,0.037608762179957386,4039,571,3468,FALSE,FALSE,
689,19.805350829047185,0.094485542683575785,0.12468962935361512,0.030204086670039335,3679,985,2694,FALSE,FALSE,
690,24.758719861626428,0.10829719144730071,0.1451727452221802,0.0368755537748795,2052,1638,414,FALSE,FALSE,
691,19.870365823828326,0.09532041343903143,0.10521651507540658,0.009896101636375151,2645,1321,1324,FALSE,FALSE,
692,17.680555244142315,0.06547014692468062,0.11448950865702731,0.049019361732346695,4411,524,3887,FALSE,FALSE,
693,21.373500259307033,0.08971262630022414,0.09819121046891326,0.008478584168689116,2099,1103,996,FALSE,FALSE,
694,19.350678307200045,0.09841411490428664,0.10667369752869026,0.008259582624403614,2950,894,2056,FALSE,FALSE,
695,19.350678307200045,0.08489004887902578,0.10660158462006909,0.021711535741043314,4111,931,3180,FALSE,FALSE,
696,19.428920445869597,0.06591247050565552,0.07509134600172618,0.00917887549607066,2547,1292,1255,FALSE,FALSE,
697,18.96672143576005,0.07857163297384799,0.1003079302996536,0.021736297325805606,3138,1005,2133,FALSE,FALSE,
698,25.31757881017335,0.11232965721190435,0.14078462256823498,0.02845496535633063,2444,2124,320,FALSE,FALSE,
699,16.857084150440357,0.07052980237311358,0.110664280453083,0.04013447807996942,2313,237,2076,FALSE,FALSE,
