aimag_code,aimag_name,animal_type,year,livestock_count,loss_count,livestock_lag,loss_rate,loss_rate_p75,dzud5,dzud10,dzud_p75
11,Улаанбаатар,Бүгд,1970,32,NA,NA,NA,NA,NA,NA,NA
11,Улаанбаатар,Бүгд,1971,38.6,NA,32,NA,NA,NA,NA,NA
11,Улаанбаатар,Бүгд,1972,41.2,NA,38.6,NA,NA,NA,NA,NA
11,Улаанбаатар,Бүгд,1973,53.5,NA,41.2,NA,NA,NA,NA,NA
11,Улаанбаатар,Бүгд,1974,57.9,NA,53.5,NA,NA,NA,NA,NA
11,Улаанбаатар,Бүгд,1975,63.2,NA,57.9,NA,NA,NA,NA,NA
11,Улаанбаатар,Бүгд,1976,65.3,NA,63.2,NA,NA,NA,NA,NA
11,Улаанбаатар,Бүгд,1977,65.1,NA,65.3,NA,NA,NA,NA,NA
11,Улаанбаатар,Бүгд,1978,59.3,NA,65.1,NA,NA,NA,NA,NA
11,Улаанбаатар,Бүгд,1980,52,NA,59.3,NA,NA,NA,NA,NA
11,Улаанбаатар,Бүгд,1981,55.8,NA,52,NA,NA,NA,NA,NA
11,Улаанбаатар,Бүгд,1982,60.8,NA,55.8,NA,NA,NA,NA,NA
11,Улаанбаатар,Бүгд,1983,72.5,NA,60.8,NA,NA,NA,NA,NA
11,Улаанбаатар,Бүгд,1984,75.1,NA,72.5,NA,NA,NA,NA,NA
11,Улаанбаатар,Бүгд,1985,80.2,NA,75.1,NA,NA,NA,NA,NA
11,Улаанбаатар,Бүгд,1986,80.2,NA,80.2,NA,NA,NA,NA,NA
11,Улаанбаатар,Бүгд,1987,93.7,NA,80.2,NA,NA,NA,NA,NA
11,Улаанбаатар,Бүгд,1988,99.6,NA,93.7,NA,NA,NA,NA,NA
11,Улаанбаатар,Бүгд,1989,118.3,NA,99.6,NA,NA,NA,NA,NA
11,Улаанбаатар,Бүгд,1990,143.6,NA,118.3,NA,NA,NA,NA,NA
11,Улаанбаатар,Бүгд,1991,206.4,5.4,143.6,3.7604456824512535,5.014634146341463,0,0,0
11,Улаанбаатар,Бүгд,1992,275.1,6.9,206.4,3.3430232558139537,4.527760238073146,0,0,0
11,Улаанбаатар,Бүгд,1993,266.3,13,275.1,4.725554343874954,7.193353864768518,0,0,0
11,Улаанбаатар,Бүгд,1994,247.8,10.4,266.3,3.905369883589936,4.881527077995523,0,0,0
11,Улаанбаатар,Бүгд,1995,294.3,11.6,247.8,4.681194511702986,5.190682199482804,0,0,0
11,Улаанбаатар,Бүгд,1996,305.8,9.8,294.3,3.3299354400271834,2.9243755500985085,0,0,1
11,Улаанбаатар,Бүгд,1997,301.2,7.6,305.8,2.4852844996729884,3.5534198538351753,0,0,0
11,Улаанбаатар,Бүгд,1998,301,6.4,301.2,2.124833997343958,2.195427685928875,0,0,0
11,Улаанбаатар,Бүгд,1999,239.4,30.4,301,10.099667774086377,2.846039690575341,1,1,1
11,Улаанбаатар,Бүгд,2000,230.6,6.4,239.4,2.6733500417710947,9.107007474251645,0,0,0
11,Улаанбаатар,Бүгд,2001,221.4,24.2,230.6,10.49436253252385,19.520751993638466,1,1,0
11,Улаанбаатар,Бүгд,2002,233.5,4.3,221.4,1.942186088527552,12.804361948127209,0,0,0
11,Улаанбаатар,Бүгд,2003,243.3,7.1,233.5,3.0406852248394003,7.53463304269227,0,0,0
11,Улаанбаатар,Бүгд,2004,226.4,3.4,243.3,1.3974517057131113,1.4141096104979924,0,0,0
11,Улаанбаатар,Бүгд,2005,247.1,2.7,226.4,1.1925795053003534,2.5507084518508076,0,0,0
11,Улаанбаатар,Бүгд,2006,322,2.1,247.1,0.84985835694051,1.5079577905668327,0,0,0
11,Улаанбаатар,Бүгд,2007,331.2,1.6,322,0.4968944099378882,0.900606967335798,0,0,0
11,Улаанбаатар,Бүгд,2008,384.8,2.1,331.2,0.6340579710144928,3.5926703402431555,0,0,0
11,Улаанбаатар,Бүгд,2009,400.8,3.8,384.8,0.9875259875259874,5.140692439404073,0,0,0
11,Улаанбаатар,Бүгд,2010,262.9,73.9,400.8,18.438123752495013,29.649958523266214,1,1,0
11,Улаанбаатар,Бүгд,2011,278.9,2.7,262.9,1.0270064663370104,2.4251698860568114,0,0,0
11,Улаанбаатар,Бүгд,2012,308.5,2.1,278.9,0.7529580494801005,1.3153848476372423,0,0,0
11,Улаанбаатар,Бүгд,2013,329.1,3.6,308.5,1.166936790923825,1.883773635140159,0,0,0
11,Улаанбаатар,Бүгд,2014,385.4,2.1,329.1,0.6381039197812215,0.9402713655012395,0,0,0
11,Улаанбаатар,Бүгд,2015,403.7,2.7,385.4,0.7005708354955891,1.3167482599761813,0,0,0
11,Улаанбаатар,Бүгд,2016,438.3,6.4,403.7,1.5853356452811496,3.278981416451015,0,0,0
11,Улаанбаатар,Бүгд,2017,423.6,8.3,438.3,1.8936801277663702,2.310980279818572,0,0,0
11,Улаанбаатар,Бүгд,2018,411.8,15.1,423.6,3.564683663833805,5.0725167699897895,0,0,0
11,Улаанбаатар,Бүгд,2019,444.9,4.7,411.8,1.1413307430791646,1.6425336915674071,0,0,0
11,Улаанбаатар,Бүгд,2020,468.7,11.2,444.9,2.5174196448640145,3.10548149488153,0,0,0
11,Улаанбаатар,Бүгд,2021,443.3,15.5,468.7,3.30701941540431,4.859568554943955,0,0,0
11,Улаанбаатар,Бүгд,2022,442.8,7,443.3,1.5790660951951272,1.0624452455191553,0,0,1
11,Улаанбаатар,Бүгд,2023,427.2,42.8,442.8,9.665763324299908,8.94397896289265,1,0,1
11,Улаанбаатар,Бүгд,2024,412.8,33.4,427.2,7.818352059925093,17.00344788819607,1,0,0
21,Дорнод,Бүгд,1970,992.1,NA,NA,NA,NA,NA,NA,NA
21,Дорнод,Бүгд,1971,1015.2,NA,992.1,NA,NA,NA,NA,NA
21,Дорнод,Бүгд,1972,975.3,NA,1015.2,NA,NA,NA,NA,NA
21,Дорнод,Бүгд,1973,1022.1,NA,975.3,NA,NA,NA,NA,NA
21,Дорнод,Бүгд,1974,1072.7,NA,1022.1,NA,NA,NA,NA,NA
21,Дорнод,Бүгд,1975,1094.8,NA,1072.7,NA,NA,NA,NA,NA
21,Дорнод,Бүгд,1976,1028.2,NA,1094.8,NA,NA,NA,NA,NA
21,Дорнод,Бүгд,1977,1019,NA,1028.2,NA,NA,NA,NA,NA
21,Дорнод,Бүгд,1978,1091.9,NA,1019,NA,NA,NA,NA,NA
21,Дорнод,Бүгд,1979,1114.2,NA,1091.9,NA,NA,NA,NA,NA
21,Дорнод,Бүгд,1980,1036.9,NA,1114.2,NA,NA,NA,NA,NA
21,Дорнод,Бүгд,1981,1130.5,NA,1036.9,NA,NA,NA,NA,NA
21,Дорнод,Бүгд,1982,1102.9,NA,1130.5,NA,NA,NA,NA,NA
21,Дорнод,Бүгд,1983,990.6,NA,1102.9,NA,NA,NA,NA,NA
21,Дорнод,Бүгд,1984,929.7,NA,990.6,NA,NA,NA,NA,NA
21,Дорнод,Бүгд,1985,930.1,NA,929.7,NA,NA,NA,NA,NA
21,Дорнод,Бүгд,1986,876.1,NA,930.1,NA,NA,NA,NA,NA
21,Дорнод,Бүгд,1987,887.6,NA,876.1,NA,NA,NA,NA,NA
21,Дорнод,Бүгд,1988,897.2,NA,887.6,NA,NA,NA,NA,NA
21,Дорнод,Бүгд,1989,923.7,NA,897.2,NA,NA,NA,NA,NA
21,Дорнод,Бүгд,1990,936.7,NA,923.7,NA,NA,NA,NA,NA
21,Дорнод,Бүгд,1991,888.9,72.6,936.7,7.750613857158108,5.014634146341463,1,0,1
21,Дорнод,Бүгд,1992,802.1,44.5,888.9,5.006187422657217,4.527760238073146,1,0,1
21,Дорнод,Бүгд,1993,712.7,44.1,802.1,5.498067572621867,7.193353864768518,1,0,0
21,Дорнод,Бүгд,1994,650.3,31.3,712.7,4.391749684299144,4.881527077995523,0,0,0
21,Дорнод,Бүгд,1995,591.4,40,650.3,6.151007227433493,5.190682199482804,1,0,1
21,Дорнод,Бүгд,1996,594.2,20.3,591.4,3.4325329726073726,2.9243755500985085,0,0,1
21,Дорнод,Бүгд,1997,657.2,9,594.2,1.5146415348367552,3.5534198538351753,0,0,0
21,Дорнод,Бүгд,1998,735.7,6.8,657.2,1.0346926354230066,2.195427685928875,0,0,0
21,Дорнод,Бүгд,1999,811.8,10.5,735.7,1.4272121788772596,2.846039690575341,0,0,0
21,Дорнод,Бүгд,2000,826.2,14.7,811.8,1.810790835181079,9.107007474251645,0,0,0
21,Дорнод,Бүгд,2001,794.1,70.9,826.2,8.58145727426773,19.520751993638466,1,0,0
21,Дорнод,Бүгд,2002,825.4,12.8,794.1,1.6118876715778871,12.804361948127209,0,0,0
21,Дорнод,Бүгд,2003,843.8,29.6,825.4,3.5861400533074876,7.53463304269227,0,0,0
21,Дорнод,Бүгд,2004,887.9,9.4,843.8,1.1140080587817018,1.4141096104979924,0,0,0
21,Дорнод,Бүгд,2005,978.5,12.7,887.9,1.4303412546457934,2.5507084518508076,0,0,0
21,Дорнод,Бүгд,2006,1113.3,5.8,978.5,0.5927439959121104,1.5079577905668327,0,0,0
21,Дорнод,Бүгд,2007,1307.3,4.3,1113.3,0.38623910895535796,0.900606967335798,0,0,0
21,Дорнод,Бүгд,2008,1476.2,18.6,1307.3,1.4227797751090034,3.5926703402431555,0,0,0
21,Дорнод,Бүгд,2009,1450.7,138.2,1476.2,9.361875084676873,5.140692439404073,1,0,1
21,Дорнод,Бүгд,2010,1113.3,314.7,1450.7,21.692975804783895,29.649958523266214,1,1,0
21,Дорнод,Бүгд,2011,1149.8,10.9,1113.3,0.9790712296775352,2.4251698860568114,0,0,0
21,Дорнод,Бүгд,2012,1207.3,14.2,1149.8,1.2349973908505827,1.3153848476372423,0,0,0
21,Дорнод,Бүгд,2013,1220.1,47.9,1207.3,3.967530853971672,1.883773635140159,0,0,1
21,Дорнод,Бүгд,2014,1393.4,8.8,1220.1,0.7212523563642326,0.9402713655012395,0,0,0
21,Дорнод,Бүгд,2015,1555.4,7.1,1393.4,0.5095449978469929,1.3167482599761813,0,0,0
21,Дорнод,Бүгд,2016,1722.9,13.6,1555.4,0.8743731516008744,3.278981416451015,0,0,0
21,Дорнод,Бүгд,2017,2057.8,9.1,1722.9,0.5281792326890706,2.310980279818572,0,0,0
21,Дорнод,Бүгд,2018,2377.8,6.6,2057.8,0.3207308776363106,5.0725167699897895,0,0,0
21,Дорнод,Бүгд,2019,2629.6,7.4,2377.8,0.31121204474724534,1.6425336915674071,0,0,0
21,Дорнод,Бүгд,2020,2749.7,16.4,2629.6,0.6236689990873137,3.10548149488153,0,0,0
21,Дорнод,Бүгд,2021,3051.1,8.6,2749.7,0.3127613921518711,4.859568554943955,0,0,0
21,Дорнод,Бүгд,2022,3342.3,10.4,3051.1,0.3408606731998296,1.0624452455191553,0,0,0
21,Дорнод,Бүгд,2023,3151.7,100.8,3342.3,3.0158872632618254,8.94397896289265,0,0,0
21,Дорнод,Бүгд,2024,2652.2,433.3,3151.7,13.748135926642766,17.00344788819607,1,1,0
22,Сүхбаатар,Бүгд,1970,1001.4,NA,NA,NA,NA,NA,NA,NA
22,Сүхбаатар,Бүгд,1971,901.4,NA,1001.4,NA,NA,NA,NA,NA
22,Сүхбаатар,Бүгд,1972,974,NA,901.4,NA,NA,NA,NA,NA
22,Сүхбаатар,Бүгд,1973,1053.6,NA,974,NA,NA,NA,NA,NA
22,Сүхбаатар,Бүгд,1974,1068,NA,1053.6,NA,NA,NA,NA,NA
22,Сүхбаатар,Бүгд,1975,1073.9,NA,1068,NA,NA,NA,NA,NA
22,Сүхбаатар,Бүгд,1976,1059.3,NA,1073.9,NA,NA,NA,NA,NA
22,Сүхбаатар,Бүгд,1977,1087.9,NA,1059.3,NA,NA,NA,NA,NA
22,Сүхбаатар,Бүгд,1978,1124.8,NA,1087.9,NA,NA,NA,NA,NA
22,Сүхбаатар,Бүгд,1979,1162.4,NA,1124.8,NA,NA,NA,NA,NA
22,Сүхбаатар,Бүгд,1980,1068.4,NA,1162.4,NA,NA,NA,NA,NA
22,Сүхбаатар,Бүгд,1981,1131,NA,1068.4,NA,NA,NA,NA,NA
22,Сүхбаатар,Бүгд,1982,1035.9,NA,1131,NA,NA,NA,NA,NA
22,Сүхбаатар,Бүгд,1983,948.2,NA,1035.9,NA,NA,NA,NA,NA
22,Сүхбаатар,Бүгд,1984,1007.2,NA,948.2,NA,NA,NA,NA,NA
22,Сүхбаатар,Бүгд,1985,1028.1,NA,1007.2,NA,NA,NA,NA,NA
22,Сүхбаатар,Бүгд,1986,1032.8,NA,1028.1,NA,NA,NA,NA,NA
22,Сүхбаатар,Бүгд,1987,916.6,NA,1032.8,NA,NA,NA,NA,NA
22,Сүхбаатар,Бүгд,1988,959.3,NA,916.6,NA,NA,NA,NA,NA
22,Сүхбаатар,Бүгд,1989,996.8,NA,959.3,NA,NA,NA,NA,NA
22,Сүхбаатар,Бүгд,1990,1004.7,NA,996.8,NA,NA,NA,NA,NA
22,Сүхбаатар,Бүгд,1991,1035.8,27.8,1004.7,2.7669951229222653,5.014634146341463,0,0,0
22,Сүхбаатар,Бүгд,1992,1098.7,24.1,1035.8,2.3267039969106005,4.527760238073146,0,0,0
22,Сүхбаатар,Бүгд,1993,646.8,27,1098.7,2.4574497132975335,7.193353864768518,0,0,0
22,Сүхбаатар,Бүгд,1994,1086.9,62,646.8,9.5856524427953,4.881527077995523,1,0,1
22,Сүхбаатар,Бүгд,1995,1015.6,83.6,1086.9,7.691599963198086,5.190682199482804,1,0,1
22,Сүхбаатар,Бүгд,1996,1040.9,28.3,1015.6,2.78653012997243,2.9243755500985085,0,0,0
22,Сүхбаатар,Бүгд,1997,1133.1,40,1040.9,3.8428283216447303,3.5534198538351753,0,0,1
22,Сүхбаатар,Бүгд,1998,1288.2,34.7,1133.1,3.062395199011562,2.195427685928875,0,0,1
22,Сүхбаатар,Бүгд,1999,1450.6,16.6,1288.2,1.288619779537339,2.846039690575341,0,0,0
22,Сүхбаатар,Бүгд,2000,1492.5,37.1,1450.6,2.5575623879773888,9.107007474251645,0,0,0
22,Сүхбаатар,Бүгд,2001,1429.1,231.4,1492.5,15.504187604690117,19.520751993638466,1,1,0
22,Сүхбаатар,Бүгд,2002,1516.1,18.6,1429.1,1.3015184381778744,12.804361948127209,0,0,0
22,Сүхбаатар,Бүгд,2003,1622.7,33.3,1516.1,2.196425037926258,7.53463304269227,0,0,0
22,Сүхбаатар,Бүгд,2004,1580,61.9,1622.7,3.814629937758057,1.4141096104979924,0,0,1
22,Сүхбаатар,Бүгд,2005,1523.1,98.2,1580,6.215189873417722,2.5507084518508076,1,0,1
22,Сүхбаатар,Бүгд,2006,1634.2,24.5,1523.1,1.6085614864421247,1.5079577905668327,0,0,1
22,Сүхбаатар,Бүгд,2007,1709.2,29.4,1634.2,1.7990454044792559,0.900606967335798,0,0,1
22,Сүхбаатар,Бүгд,2008,1542.5,387.9,1709.2,22.694827989702784,3.5926703402431555,1,1,1
22,Сүхбаатар,Бүгд,2009,1789.7,22.7,1542.5,1.4716369529983793,5.140692439404073,0,0,0
22,Сүхбаатар,Бүгд,2010,1979.8,60.9,1789.7,3.4028049393753137,29.649958523266214,0,0,0
22,Сүхбаатар,Бүгд,2011,2081.4,54.7,1979.8,2.762905343974139,2.4251698860568114,0,0,1
22,Сүхбаатар,Бүгд,2012,2280.6,20.9,2081.4,1.0041318343422696,1.3153848476372423,0,0,0
22,Сүхбаатар,Бүгд,2013,2491.4,26,2280.6,1.1400508638077698,1.883773635140159,0,0,0
22,Сүхбаатар,Бүгд,2014,2818.2,10.8,2491.4,0.4334912097615798,0.9402713655012395,0,0,0
22,Сүхбаатар,Бүгд,2015,3070.3,15.1,2818.2,0.5358029948193883,1.3167482599761813,0,0,0
22,Сүхбаатар,Бүгд,2016,3030.4,185.6,3070.3,6.045011888089111,3.278981416451015,1,0,1
22,Сүхбаатар,Бүгд,2017,3528.4,12.9,3030.4,0.42568637803590287,2.310980279818572,0,0,0
22,Сүхбаатар,Бүгд,2018,3716.8,76,3528.4,2.1539507992291123,5.0725167699897895,0,0,0
22,Сүхбаатар,Бүгд,2019,3817,46.6,3716.8,1.2537666810159276,1.6425336915674071,0,0,0
22,Сүхбаатар,Бүгд,2020,3893.6,49.2,3817,1.2889703955986378,3.10548149488153,0,0,0
22,Сүхбаатар,Бүгд,2021,4202.9,43.4,3893.6,1.1146496815286624,4.859568554943955,0,0,0
22,Сүхбаатар,Бүгд,2022,4644.8,15.8,4202.9,0.3759309048514122,1.0624452455191553,0,0,0
22,Сүхбаатар,Бүгд,2023,3859.5,578.4,4644.8,12.452635204960384,8.94397896289265,1,1,1
22,Сүхбаатар,Бүгд,2024,2008.9,1825,3859.5,47.28591786500842,17.00344788819607,1,1,1
23,Хэнтий,Бүгд,1970,1316.2,NA,NA,NA,NA,NA,NA,NA
23,Хэнтий,Бүгд,1971,1331,NA,1316.2,NA,NA,NA,NA,NA
23,Хэнтий,Бүгд,1972,1324.3,NA,1331,NA,NA,NA,NA,NA
23,Хэнтий,Бүгд,1973,1316.4,NA,1324.3,NA,NA,NA,NA,NA
23,Хэнтий,Бүгд,1974,1397.2,NA,1316.4,NA,NA,NA,NA,NA
23,Хэнтий,Бүгд,1975,1403.8,NA,1397.2,NA,NA,NA,NA,NA
23,Хэнтий,Бүгд,1976,1334.2,NA,1403.8,NA,NA,NA,NA,NA
23,Хэнтий,Бүгд,1977,1266.5,NA,1334.2,NA,NA,NA,NA,NA
23,Хэнтий,Бүгд,1978,1387.2,NA,1266.5,NA,NA,NA,NA,NA
23,Хэнтий,Бүгд,1979,1431.8,NA,1387.2,NA,NA,NA,NA,NA
23,Хэнтий,Бүгд,1980,1345.3,NA,1431.8,NA,NA,NA,NA,NA
23,Хэнтий,Бүгд,1981,1447.3,NA,1345.3,NA,NA,NA,NA,NA
23,Хэнтий,Бүгд,1982,1453.9,NA,1447.3,NA,NA,NA,NA,NA
23,Хэнтий,Бүгд,1983,1363.3,NA,1453.9,NA,NA,NA,NA,NA
23,Хэнтий,Бүгд,1984,1308.1,NA,1363.3,NA,NA,NA,NA,NA
23,Хэнтий,Бүгд,1985,1242,NA,1308.1,NA,NA,NA,NA,NA
23,Хэнтий,Бүгд,1986,1242,NA,1242,NA,NA,NA,NA,NA
23,Хэнтий,Бүгд,1987,1262.5,NA,1242,NA,NA,NA,NA,NA
23,Хэнтий,Бүгд,1988,1297.3,NA,1262.5,NA,NA,NA,NA,NA
23,Хэнтий,Бүгд,1989,1423.3,NA,1297.3,NA,NA,NA,NA,NA
23,Хэнтий,Бүгд,1990,1498.7,NA,1423.3,NA,NA,NA,NA,NA
23,Хэнтий,Бүгд,1991,1380.4,128.9,1498.7,8.60078734903583,5.014634146341463,1,0,1
23,Хэнтий,Бүгд,1992,1352.7,60.8,1380.4,4.4045204288612,4.527760238073146,0,0,0
23,Хэнтий,Бүгд,1993,1183.4,88.2,1352.7,6.520292747837658,7.193353864768518,1,0,0
23,Хэнтий,Бүгд,1994,1104,59.7,1183.4,5.044786209227649,4.881527077995523,1,0,1
23,Хэнтий,Бүгд,1995,1100.9,50.9,1104,4.6105072463768115,5.190682199482804,0,0,0
23,Хэнтий,Бүгд,1996,1150.5,31.5,1100.9,2.8612953038423106,2.9243755500985085,0,0,0
23,Хэнтий,Бүгд,1997,1254,21.9,1150.5,1.9035202086049543,3.5534198538351753,0,0,0
23,Хэнтий,Бүгд,1998,1388.7,15.1,1254,1.2041467304625197,2.195427685928875,0,0,0
23,Хэнтий,Бүгд,1999,1462.3,36.1,1388.7,2.5995535392813425,2.846039690575341,0,0,0
23,Хэнтий,Бүгд,2000,1471.4,39.2,1462.3,2.6807084729535666,9.107007474251645,0,0,0
23,Хэнтий,Бүгд,2001,1356.7,194,1471.4,13.18472203343754,19.520751993638466,1,1,0
23,Хэнтий,Бүгд,2002,1378.5,41.5,1356.7,3.058892901894302,12.804361948127209,0,0,0
23,Хэнтий,Бүгд,2003,1451.8,74.2,1378.5,5.38266231410954,7.53463304269227,1,0,0
23,Хэнтий,Бүгд,2004,1505.3,20.4,1451.8,1.405152224824356,1.4141096104979924,0,0,0
23,Хэнтий,Бүгд,2005,1689.7,24,1505.3,1.594366571447552,2.5507084518508076,0,0,0
23,Хэнтий,Бүгд,2006,1894.6,42.3,1689.7,2.503402970941587,1.5079577905668327,0,0,1
23,Хэнтий,Бүгд,2007,2183.2,28.2,1894.6,1.488440831837855,0.900606967335798,0,0,1
23,Хэнтий,Бүгд,2008,2137,250.8,2183.2,11.48772444118725,3.5926703402431555,1,1,1
23,Хэнтий,Бүгд,2009,2251.1,113.7,2137,5.320542817033224,5.140692439404073,1,0,1
23,Хэнтий,Бүгд,2010,2180.7,250.7,2251.1,11.13677757540758,29.649958523266214,1,1,0
23,Хэнтий,Бүгд,2011,2379.1,36,2180.7,1.6508460586050353,2.4251698860568114,0,0,0
23,Хэнтий,Бүгд,2012,2610.4,38,2379.1,1.5972426547854233,1.3153848476372423,0,0,1
23,Хэнтий,Бүгд,2013,2875.3,38.5,2610.4,1.474869751762182,1.883773635140159,0,0,0
23,Хэнтий,Бүгд,2014,3268.8,32.3,2875.3,1.1233610405870689,0.9402713655012395,0,0,1
23,Хэнтий,Бүгд,2015,3551.2,42.9,3268.8,1.3124082232011747,1.3167482599761813,0,0,0
23,Хэнтий,Бүгд,2016,3903.6,48,3551.2,1.3516557783284524,3.278981416451015,0,0,0
23,Хэнтий,Бүгд,2017,4409.3,70.9,3903.6,1.816272159032688,2.310980279818572,0,0,0
23,Хэнтий,Бүгд,2018,4644.9,189.2,4409.3,4.290930533191209,5.0725167699897895,0,0,0
23,Хэнтий,Бүгд,2019,4868.4,200.2,4644.9,4.310103554436048,1.6425336915674071,0,0,1
23,Хэнтий,Бүгд,2020,4667.9,297.7,4868.4,6.11494536192589,3.10548149488153,1,0,1
23,Хэнтий,Бүгд,2021,4955,232.4,4667.9,4.978684204888709,4.859568554943955,0,0,1
23,Хэнтий,Бүгд,2022,5076.6,204.7,4955,4.131180625630676,1.0624452455191553,0,0,1
23,Хэнтий,Бүгд,2023,4401,858.3,5076.6,16.906984989953905,8.94397896289265,1,1,1
23,Хэнтий,Бүгд,2024,3192,1506.2,4401,34.22403999091116,17.00344788819607,1,1,1
41,Төв,Бүгд,1970,1323.2,NA,NA,NA,NA,NA,NA,NA
41,Төв,Бүгд,1971,1304.7,NA,1323.2,NA,NA,NA,NA,NA
41,Төв,Бүгд,1972,1345.4,NA,1304.7,NA,NA,NA,NA,NA
41,Төв,Бүгд,1973,1381.1,NA,1345.4,NA,NA,NA,NA,NA
41,Төв,Бүгд,1974,1511.7,NA,1381.1,NA,NA,NA,NA,NA
41,Төв,Бүгд,1975,1526.3,NA,1511.7,NA,NA,NA,NA,NA
41,Төв,Бүгд,1976,1344.5,NA,1526.3,NA,NA,NA,NA,NA
41,Төв,Бүгд,1977,1162.3,NA,1344.5,NA,NA,NA,NA,NA
41,Төв,Бүгд,1978,1267.8,NA,1162.3,NA,NA,NA,NA,NA
41,Төв,Бүгд,1979,1317.2,NA,1267.8,NA,NA,NA,NA,NA
41,Төв,Бүгд,1980,1309,NA,1317.2,NA,NA,NA,NA,NA
41,Төв,Бүгд,1981,1347.8,NA,1309,NA,NA,NA,NA,NA
41,Төв,Бүгд,1982,1436.6,NA,1347.8,NA,NA,NA,NA,NA
41,Төв,Бүгд,1983,1426,NA,1436.6,NA,NA,NA,NA,NA
41,Төв,Бүгд,1984,1375.1,NA,1426,NA,NA,NA,NA,NA
41,Төв,Бүгд,1985,1362.1,NA,1375.1,NA,NA,NA,NA,NA
41,Төв,Бүгд,1986,1390.1,NA,1362.1,NA,NA,NA,NA,NA
41,Төв,Бүгд,1987,1408.6,NA,1390.1,NA,NA,NA,NA,NA
41,Төв,Бүгд,1988,1457.2,NA,1408.6,NA,NA,NA,NA,NA
41,Төв,Бүгд,1989,1589.3,NA,1457.2,NA,NA,NA,NA,NA
41,Төв,Бүгд,1990,1711.4,NA,1589.3,NA,NA,NA,NA,NA
41,Төв,Бүгд,1991,1653.5,117.7,1711.4,6.877410307350706,5.014634146341463,1,0,1
41,Төв,Бүгд,1992,1687.9,59.5,1653.5,3.598427577865135,4.527760238073146,0,0,0
41,Төв,Бүгд,1993,1620.4,89.8,1687.9,5.320220392203329,7.193353864768518,1,0,0
41,Төв,Бүгд,1994,1629.9,82.8,1620.4,5.109849419896322,4.881527077995523,1,0,1
41,Төв,Бүгд,1995,1766.4,44.9,1629.9,2.7547702313025333,5.190682199482804,0,0,0
41,Төв,Бүгд,1996,1867.9,33,1766.4,1.8682065217391304,2.9243755500985085,0,0,0
41,Төв,Бүгд,1997,2048.4,30.2,1867.9,1.616788907329086,3.5534198538351753,0,0,0
41,Төв,Бүгд,1998,2238.6,21.7,2048.4,1.0593634055848467,2.195427685928875,0,0,0
41,Төв,Бүгд,1999,2218.1,119.9,2238.6,5.356026087733405,2.846039690575341,1,0,1
41,Төв,Бүгд,2000,2022.1,205,2218.1,9.242144177449168,9.107007474251645,1,0,1
41,Төв,Бүгд,2001,1668,440.2,2022.1,21.769447603976065,19.520751993638466,1,1,1
41,Төв,Бүгд,2002,1598,44.4,1668,2.661870503597122,12.804361948127209,0,0,0
41,Төв,Бүгд,2003,1475.6,209.6,1598,13.11639549436796,7.53463304269227,1,1,1
41,Төв,Бүгд,2004,1551.4,34.3,1475.6,2.324478178368121,1.4141096104979924,0,0,1
41,Төв,Бүгд,2005,1780.2,16.5,1551.4,1.0635554982596365,2.5507084518508076,0,0,0
41,Төв,Бүгд,2006,2173.2,14.9,1780.2,0.8369846084709583,1.5079577905668327,0,0,0
41,Төв,Бүгд,2007,2626.5,13.4,2173.2,0.616602245536536,0.900606967335798,0,0,0
41,Төв,Бүгд,2008,3003,93.5,2626.5,3.559870550161812,3.5926703402431555,0,0,0
41,Төв,Бүгд,2009,3464.2,29.7,3003,0.9890109890109889,5.140692439404073,0,0,0
41,Төв,Бүгд,2010,2710.7,560.9,3464.2,16.191328445239883,29.649958523266214,1,1,0
41,Төв,Бүгд,2011,2962,22.7,2710.7,0.8374220681004907,2.4251698860568114,0,0,0
41,Төв,Бүгд,2012,3244.7,22,2962,0.7427413909520594,1.3153848476372423,0,0,0
41,Төв,Бүгд,2013,3573,42.1,3244.7,1.2975005393410795,1.883773635140159,0,0,0
41,Төв,Бүгд,2014,4181.5,21.3,3573,0.5961376994122586,0.9402713655012395,0,0,0
41,Төв,Бүгд,2015,4458.6,61.3,4181.5,1.465981107258161,1.3167482599761813,0,0,1
41,Төв,Бүгд,2016,4705.9,121.6,4458.6,2.727313506481855,3.278981416451015,0,0,0
41,Төв,Бүгд,2017,4685.1,72.4,4705.9,1.5384942306466354,2.310980279818572,0,0,0
41,Төв,Бүгд,2018,4582.4,221.6,4685.1,4.729888369511856,5.0725167699897895,0,0,0
41,Төв,Бүгд,2019,4979.2,68.1,4582.4,1.486120810055866,1.6425336915674071,0,0,0
41,Төв,Бүгд,2020,4887.5,115.6,4979.2,2.321658097686375,3.10548149488153,0,0,0
41,Төв,Бүгд,2021,4746,200.4,4887.5,4.100255754475703,4.859568554943955,0,0,0
41,Төв,Бүгд,2022,5107.7,41.8,4746,0.8807416772018541,1.0624452455191553,0,0,0
41,Төв,Бүгд,2023,4933,198.3,5107.7,3.8823736711239896,8.94397896289265,0,0,0
41,Төв,Бүгд,2024,4150.1,843.1,4933,17.091019663490776,17.00344788819607,1,1,1
42,Говьсүмбэр,Бүгд,1991,93.8,13.7,NA,NA,5.014634146341463,NA,NA,NA
42,Говьсүмбэр,Бүгд,1992,100,8.4,93.8,8.955223880597016,4.527760238073146,1,0,1
